# Duration	Amplitude
5.715715715715715683e-01 -9.768878753614916866e-01
5.725725725725725468e-01 -9.883913906334728106e-01
5.735735735735735252e-01 -9.959863660391040652e-01
5.745745745745746147e-01 -9.996427676622299252e-01
5.755755755755755931e-01 -9.993461364619808940e-01
5.765765765765765716e-01 -9.950976454502664659e-01
5.775775775775775500e-01 -9.869140950531600787e-01
5.785785785785785285e-01 -9.748278466745350368e-01
5.795795795795796179e-01 -9.588866947246496020e-01
5.805805805805805964e-01 -9.391536776197686454e-01
5.815815815815815748e-01 -9.157068285001684904e-01
5.825825825825825532e-01 -8.886388666523565849e-01
5.835835835835835317e-01 -8.580568308556898449e-01
5.845845845845846211e-01 -8.240816561033647014e-01
5.855855855855855996e-01 -7.868476953715921596e-01
5.865865865865865780e-01 -7.465021883280515969e-01
5.875875875875875565e-01 -7.032046790806856240e-01
5.885885885885885349e-01 -6.571263852691926477e-01
5.895895895895896244e-01 -6.084495209942181182e-01
5.905905905905906028e-01 -5.573665762616398789e-01
5.915915915915915813e-01 -5.040795557913249070e-01
5.925925925925925597e-01 -4.487991802004651087e-01
5.935935935935935381e-01 -3.917440527204031353e-01
5.945945945945946276e-01 -3.331397947420596806e-01
5.955955955955956060e-01 -2.732181536084640761e-01
5.965965965965965845e-01 -2.122160861825090339e-01
5.975975975975975629e-01 -1.503748218139408510e-01
5.985985985985985414e-01 -8.793890841106841161e-02
5.995995995995996308e-01 -2.515524538937185042e-02
6.006006006006006093e-01 3.772789267871816399e-02
6.016016016016015877e-01 1.004618378521659333e-01
6.026026026026025662e-01 1.627985121650893374e-01
6.036036036036035446e-01 2.244914086375647266e-01
6.046046046046046341e-01 2.852965660740527931e-01
6.056056056056056125e-01 3.449735337945906144e-01
6.066066066066065909e-01 4.032863224839785543e-01
6.076076076076075694e-01 4.600043373986057449e-01
6.086086086086086588e-01 5.149032902408110512e-01
6.096096096096096373e-01 5.677660860947096877e-01
6.106106106106106157e-01 6.183836819162147336e-01
6.116116116116115942e-01 6.665559131823691752e-01
6.126126126126125726e-01 7.120922854310206551e-01
6.136136136136136621e-01 7.548127275608017550e-01
6.146146146146146405e-01 7.945483039124444646e-01
6.156156156156156189e-01 8.311418823156926372e-01
6.166166166166165974e-01 8.644487554598625501e-01
6.176176176176175758e-01 8.943372131310269868e-01
6.186186186186186653e-01 9.206890630528644648e-01
6.196196196196196437e-01 9.434000982715814443e-01
6.206206206206206222e-01 9.623805092366327640e-01
6.216216216216216006e-01 9.775552389476850346e-01
6.226226226226225791e-01 9.888642797634354942e-01
6.236236236236236685e-01 9.962629106985546601e-01
6.246246246246246470e-01 9.997218742703887218e-01
6.256256256256256254e-01 9.992274921960795364e-01
6.266266266266266038e-01 9.947817194825859799e-01
6.276276276276275823e-01 9.864021366957149706e-01
6.286286286286286717e-01 9.741218804387358210e-01
6.296296296296296502e-01 9.579895123154892334e-01
6.306306306306306286e-01 9.380688268961673293e-01
6.316316316316316071e-01 9.144385994451658117e-01
6.326326326326325855e-01 8.871922744086054857e-01
6.336336336336336750e-01 8.564375958933454491e-01
6.346346346346346534e-01 8.222961815988106826e-01
6.356356356356356319e-01 7.849030418864076930e-01
6.366366366366366103e-01 7.444060458884196319e-01
6.376376376376375887e-01 7.009653367676003111e-01
6.386386386386386782e-01 6.547526984397350480e-01
6.396396396396396566e-01 6.059508762635505974e-01
6.406406406406406351e-01 5.547528543841162563e-01
6.416416416416416135e-01 5.013610925876076374e-01
6.426426426426425920e-01 4.459867256850804651e-01
6.436436436436436814e-01 3.888487285913883040e-01
6.446446446446446599e-01 3.301730504008404399e-01
6.456456456456456383e-01 2.701917208837819606e-01
6.466466466466466168e-01 2.091419329375701630e-01
6.476476476476475952e-01 1.472651046201469693e-01
6.486486486486486847e-01 8.480592447551096869e-02
6.496496496496496631e-01 2.201138392622525863e-02
6.506506506506506415e-01 -4.087019944071086652e-02
6.516516516516516200e-01 -1.035901638322355989e-01
6.526526526526525984e-01 -1.659004865687067065e-01
6.536536536536536879e-01 -2.275547648760797848e-01
6.546546546546546663e-01 -2.883091902722231814e-01
6.556556556556556448e-01 -3.479235126942823997e-01
6.566566566566566232e-01 -4.061619905544682219e-01
6.576576576576576016e-01 -4.627943229672922265e-01
6.586586586586586911e-01 -5.175965604618814053e-01
6.596596596596596696e-01 -5.703519905779018684e-01
6.606606606606606480e-01 -6.208519948432417168e-01
6.616616616616616264e-01 -6.688968737443353740e-01
6.626626626626626049e-01 -7.142966364270150192e-01
6.636636636636636943e-01 -7.568717520049934588e-01
6.646646646646646728e-01 -7.964538595049288627e-01
6.656656656656656512e-01 -8.328864336407716396e-01
6.666666666666666297e-01 -8.660254037844354880e-01
6.676676676676676081e-01 -8.957397236852543410e-01
6.686686686686686976e-01 -9.219118896852258604e-01
6.696696696696696760e-01 -9.444384053808284607e-01
6.706706706706706544e-01 -9.632301908939114865e-01
6.716716716716716329e-01 -9.782129351332069511e-01
6.726726726726726113e-01 -9.893273896534930945e-01
6.736736736736737008e-01 -9.965296029503367681e-01
6.746746746746746792e-01 -9.997910942639260945e-01
6.756756756756756577e-01 -9.990989662046816377e-01
6.766766766766766361e-01 -9.944559557552776763e-01
6.776776776776777256e-01 -9.858804234473953487e-01
6.786786786786787040e-01 -9.734062807560026620e-01
6.796796796796796825e-01 -9.570828559982716977e-01
6.806806806806806609e-01 -9.369746992674401476e-01
6.816816816816816393e-01 -9.131613271729840386e-01
6.826826826826827288e-01 -8.857369083965284107e-01
6.836836836836837072e-01 -8.548098913069264171e-01
6.846846846846846857e-01 -8.205025751070896822e-01
6.856856856856856641e-01 -7.829506262084630075e-01
6.866866866866866426e-01 -7.423025417456111663e-01
6.876876876876877320e-01 -6.987190623523664712e-01
6.886886886886887105e-01 -6.523725365217922789e-01
6.896896896896896889e-01 -6.034462390634299789e-01
6.906906906906906674e-01 -5.521336463530708283e-01
6.916916916916916458e-01 -4.986376712409946732e-01
6.926926926926927353e-01 -4.431698606441257238e-01
6.936936936936937137e-01 -3.859495589953311212e-01
6.946946946946946921e-01 -3.272030408577702443e-01
6.956956956956956706e-01 -2.671626161345228012e-01
6.966966966966966490e-01 -2.060657114116970223e-01
6.976976976976977385e-01 -1.441539310679587627e-01
6.986986986986987169e-01 -8.167210186321011145e-02
6.996996996996996954e-01 -1.886730478446647929e-02
7.007007007007006738e-01 4.401210202237926250e-02
7.017017017017016522e-01 1.067174653713535148e-01
7.027027027027027417e-01 1.690008203218477667e-01
7.037037037037037202e-01 2.306158707424428578e-01
7.047047047047046986e-01 2.913189632755469605e-01
7.057057057057056770e-01 3.508700508513274419e-01
7.067067067067066555e-01 4.090336419407401558e-01
7.077077077077077449e-01 4.655797317939551760e-01
7.087087087087087234e-01 5.202847119815805499e-01
7.097097097097097018e-01 5.729322546420190232e-01
7.107107107107106803e-01 6.233141679382134814e-01
7.117117117117116587e-01 6.712312193408974670e-01
7.127127127127127482e-01 7.164939234827860659e-01
7.137137137137137266e-01 7.589232914680895670e-01
7.147147147147147050e-01 7.983515386744046705e-01
7.157157157157156835e-01 8.346227482478145721e-01
7.167167167167166619e-01 8.675934876675972518e-01
7.177177177177177514e-01 8.971333759423154586e-01
7.187187187187187298e-01 9.231255991943123629e-01
7.197197197197197083e-01 9.454673725938624873e-01
7.207207207207206867e-01 9.640703468161491152e-01
7.217217217217216652e-01 9.788609574138611436e-01
7.227227227227227546e-01 9.897807157237837883e-01
7.237237237237237331e-01 9.967864401570342148e-01
7.247247247247247115e-01 9.998504269583003978e-01
7.257257257257256899e-01 9.989605597588276931e-01
7.267267267267266684e-01 9.941203574899395434e-01
7.277277277277277578e-01 9.853489604676162195e-01
7.287287287287287363e-01 9.726810547031604637e-01
7.297297297297297147e-01 9.561667347392522887e-01
7.307307307307306932e-01 9.358713055538147030e-01
7.317317317317316716e-01 9.118750243150351986e-01
7.327327327327327611e-01 8.842727830087775409e-01
7.337337337337337395e-01 8.531737331933941793e-01
7.347347347347347180e-01 8.187008543658312876e-01
7.357357357357356964e-01 7.809904676459183959e-01
7.367367367367367859e-01 7.401916967019418481e-01
7.377377377377377643e-01 6.964658780492219980e-01
7.387387387387387427e-01 6.499859230536492172e-01
7.397397397397397212e-01 6.009356341631280074e-01
7.407407407407406996e-01 5.495089780708080074e-01
7.417417417417417891e-01 4.959093186843879786e-01
7.427427427427427675e-01 4.403486129346204647e-01
7.437437437437437460e-01 3.830465726031716533e-01
7.447447447447447244e-01 3.242297954843711416e-01
7.457457457457457028e-01 2.641308693166093957e-01
7.467467467467467923e-01 2.029874520267604676e-01
7.477477477477477708e-01 1.410413319249214648e-01
7.487487487487487492e-01 7.853747156567476850e-02
7.497497497497497276e-01 1.572303905704208055e-02
7.507507507507507061e-01 -4.715356935230157615e-02
7.517517517517517955e-01 -1.098437115424999999e-01
7.527527527527527740e-01 -1.720994827641660341e-01
7.537537537537537524e-01 -2.336746959642534704e-01
7.547547547547547309e-01 -2.943258553192799054e-01
7.557557557557557093e-01 -3.538131191263340636e-01
7.567567567567567988e-01 -4.119012482439918799e-01
7.577577577577577772e-01 -4.683605363326570625e-01
7.587587587587587556e-01 -5.229677182158025683e-01
7.597597597597597341e-01 -5.755068527698876668e-01
7.607607607607607125e-01 -6.257701768518013630e-01
7.617617617617618020e-01 -6.735589268868645840e-01
7.627627627627627804e-01 -7.186841248685399419e-01
7.637637637637637589e-01 -7.609673256616671377e-01
7.647647647647647373e-01 -8.002413226540298075e-01
7.657657657657657158e-01 -8.363508089657724076e-01
7.667667667667668052e-01 -8.691529916019975488e-01
7.677677677677677837e-01 -8.985181561198678502e-01
7.687687687687687621e-01 -9.243301795773077867e-01
7.697697697697697405e-01 -9.464869897348510142e-01
7.707707707707707190e-01 -9.649009686947369602e-01
7.717717717717718084e-01 -9.794992993811172388e-01
7.727727727727727869e-01 -9.902242534911985805e-01
7.737737737737737653e-01 -9.970334197786899777e-01
7.747747747747747438e-01 -9.998998717667487712e-01
7.757757757757757222e-01 -9.988122742272695920e-01
7.767767767767768117e-01 -9.937749280054238854e-01
7.777777777777777901e-01 -9.848077530122081313e-01
7.787787787787787686e-01 -9.719462094522344220e-01
7.797797797797797470e-01 -9.552411575982887593e-01
7.807807807807807254e-01 -9.347586566671518549e-01
7.817817817817818149e-01 -9.105797035920348836e-01
7.827827827827827933e-01 -8.827999127246202171e-01
7.837837837837837718e-01 -8.515291377333135125e-01
7.847847847847847502e-01 -8.168910371929095637e-01
7.857857857857857287e-01 -7.790225855834931323e-01
7.867867867867868181e-01 -7.380735316323383532e-01
7.877877877877877966e-01 -6.942058061407240244e-01
7.887887887887887750e-01 -6.475928816373979213e-01
7.897897897897897534e-01 -5.984190863909276681e-01
7.907907907907907319e-01 -5.468788754936307894e-01
7.917917917917918214e-01 -4.931760618994743273e-01
7.927927927927927998e-01 -4.375230104569070022e-01
7.937937937937937782e-01 -3.801397981236022683e-01
7.947947947947947567e-01 -3.212533436841455425e-01
7.957957957957957351e-01 -2.610965104120929747e-01
7.967967967967968246e-01 -1.999071852248054115e-01
7.977977977977978030e-01 -1.379273379726573823e-01
7.987987987987987815e-01 -7.540206458240135412e-02
7.997997997997997599e-01 -1.257861783874383507e-02
8.008008008008007383e-01 5.029457036336040104e-02
8.018018018018018278e-01 1.129688714290711382e-01
8.028028028028028062e-01 1.751964432518643422e-01
8.038038038038037847e-01 2.367312102916791228e-01
8.048048048048047631e-01 2.973298366671688342e-01
8.058058058058058526e-01 3.567526884142321331e-01
8.068068068068068310e-01 4.147647811054046563e-01
8.078078078078078095e-01 4.711367090830191895e-01
8.088088088088087879e-01 5.256455526313194015e-01
8.098098098098097664e-01 5.780757595003670479e-01
8.108108108108108558e-01 6.282199972956419298e-01
8.118118118118118343e-01 6.758799733626765782e-01
8.128128128128128127e-01 7.208672189245854955e-01
8.138138138138137911e-01 7.630038343715257465e-01
8.148148148148147696e-01 8.021231927550405150e-01
8.158158158158158590e-01 8.380705987052257111e-01
8.168168168168168375e-01 8.707039001651288856e-01
8.178178178178178159e-01 8.998940505233180565e-01
8.188188188188187944e-01 9.255256189216767293e-01
8.198198198198197728e-01 9.474972467204277882e-01
8.208208208208208623e-01 9.657220483153540203e-01
8.218218218218218407e-01 9.801279547221769528e-01
8.228228228228228192e-01 9.906579985694315971e-01
8.238238238238237976e-01 9.972705393728323875e-01
8.248248248248247760e-01 9.999394282002935785e-01
8.258258258258258655e-01 9.986541110764562967e-01
8.268268268268268439e-01 9.934196707178105656e-01
8.278278278278278224e-01 9.842568064333689914e-01
8.288288288288288008e-01 9.712017522703774164e-01
8.298298298298297793e-01 9.543061337287512824e-01
8.308308308308308687e-01 9.336367636108450219e-01
8.318318318318318472e-01 9.092753778138884524e-01
8.328328328328328256e-01 8.813183121098083772e-01
8.338338338338338041e-01 8.498761211906895596e-01
8.348348348348347825e-01 8.150731414862633084e-01
8.358358358358358720e-01 7.770469994822870596e-01
8.368368368368368504e-01 7.359480674841039072e-01
8.378378378378378288e-01 6.919388689775489709e-01
8.388388388388388073e-01 6.451934359386986007e-01
8.398398398398397857e-01 5.958966206338999205e-01
8.408408408408408752e-01 5.442433646315778528e-01
8.418418418418418536e-01 4.904379279164219341e-01
8.428428428428428321e-01 4.346930811543998074e-01
8.438438438438438105e-01 3.772292643027770342e-01
8.448448448448447889e-01 3.182737148923119874e-01
8.458458458458458784e-01 2.580595694288497222e-01
8.468468468468468568e-01 1.968249414677078757e-01
8.478478478478478353e-01 1.348119800065897267e-01
8.488488488488488137e-01 7.226591192058845481e-02
8.498498498498497922e-01 9.434072225901226488e-03
8.508508508508508816e-01 -5.343507399305703898e-02
8.518518518518518601e-01 -1.160929141252268482e-01
8.528528528528528385e-01 -1.782916711579696223e-01
8.538538538538538170e-01 -2.397853834977337062e-01
8.548548548548547954e-01 -3.003308776117453727e-01
8.558558558558558849e-01 -3.596887296445345217e-01
8.568568568568568633e-01 -4.176242122064630635e-01
8.578578578578578417e-01 -4.739082225904429624e-01
8.588588588588588202e-01 -5.283181887460487447e-01
8.598598598598597986e-01 -5.806389494286005037e-01
8.608608608608608881e-01 -6.306636050425554751e-01
8.618618618618618665e-01 -6.781943358146625966e-01
8.628628628628628450e-01 -7.230431840615085815e-01
8.638638638638638234e-01 -7.650327974578873258e-01
8.648648648648649129e-01 -8.039971303669405378e-01
8.658658658658658913e-01 -8.397821004585380722e-01
8.668668668668668698e-01 -8.722461980194867737e-01
8.678678678678678482e-01 -9.012610455459438841e-01
8.688688688688688266e-01 -9.267119054052831428e-01
8.698698698698699161e-01 -9.484981335597949537e-01
8.708708708708708945e-01 -9.665335775580403688e-01
8.718718718718718730e-01 -9.807469172200397045e-01
8.728728728728728514e-01 -9.910819466690192758e-01
8.738738738738738299e-01 -9.974977965944993308e-01
8.748748748748749193e-01 -9.999690958677468489e-01
8.758758758758758978e-01 -9.984860718705222959e-01
8.768768768768768762e-01 -9.930545891403678160e-01
8.778778778778778547e-01 -9.836961261796107747e-01
8.788788788788788331e-01 -9.704476905197986225e-01
8.798798798798799226e-01 -9.533616723774300805e-01
8.808808808808809010e-01 -9.325056374797069392e-01
8.818818818818818794e-01 -9.079620598795468123e-01
8.828828828828828579e-01 -8.798279958164315628e-01
8.838838838838838363e-01 -8.482146999128064024e-01
8.848848848848849258e-01 -8.132471852237308507e-01
8.858858858858859042e-01 -7.750637288796012880e-01
8.868868868868868827e-01 -7.338153252767294354e-01
8.878878878878878611e-01 -6.896650889782658389e-01
8.888888888888888395e-01 -6.427876096865458022e-01
8.898898898898899290e-01 -5.933682618376181495e-01
8.908908908908909074e-01 -5.416024715481903007e-01
8.918918918918918859e-01 -4.876949438136374826e-01
8.928928928928928643e-01 -4.318588530133031234e-01
8.938938938938938428e-01 -3.743149999240210080e-01
8.948948948948949322e-01 -3.152909385755007232e-01
8.958958958958959107e-01 -2.550200764003116016e-01
8.968968968968968891e-01 -1.937407512369017926e-01
8.978978978978978676e-01 -1.316952888356307805e-01
8.988988988988988460e-01 -6.912904459478767805e-02
8.998998998998999355e-01 -6.289433316066811268e-03
9.009009009009009139e-01 5.657504918379027692e-02
9.019019019019018923e-01 1.192158087361682994e-01
9.029029029029028708e-01 1.813851358726500940e-01
9.039039039039038492e-01 2.428371853785832590e-01
9.049049049049049387e-01 3.033289484746267139e-01
9.059059059059059171e-01 3.626212137816641756e-01
9.069069069069068956e-01 4.204795132692089044e-01
9.079079079079078740e-01 4.766750494464258026e-01
9.089089089089088525e-01 5.309856001293161709e-01
9.099099099099099419e-01 5.831963972062726986e-01
9.109109109109109204e-01 6.331009759268183545e-01
9.119119119119118988e-01 6.805019913552525779e-01
9.129129129129128772e-01 7.252119987603954376e-01
9.139139139139138557e-01 7.670541948555950063e-01
9.149149149149149451e-01 8.058631169576681019e-01
9.159159159159159236e-01 8.414852973000476188e-01
9.169169169169169020e-01 8.737798699127282687e-01
9.179179179179178805e-01 9.026191276690324061e-01
9.189189189189188589e-01 9.278890272965067965e-01
9.199199199199199484e-01 9.494896403548125363e-01
9.209209209209209268e-01 9.673355483972906343e-01
9.219219219219219053e-01 9.813561807535592374e-01
9.229229229229228837e-01 9.914960935973842204e-01
9.239239239239238621e-01 9.977151891962610097e-01
9.249249249249249516e-01 9.999888744757140513e-01
9.259259259259259300e-01 9.983081582712681756e-01
9.269269269269269085e-01 9.926796868835205956e-01
9.279279279279278869e-01 9.831257177957052340e-01
9.289289289289288654e-01 9.696840316576896823e-01
9.299299299299299548e-01 9.524077828844506044e-01
9.309309309309309333e-01 9.313652894598543064e-01
9.319319319319319117e-01 9.066397627768907341e-01
9.329329329329328901e-01 8.783289785827717022e-01
9.339339339339339796e-01 8.465448903300617500e-01
9.349349349349349581e-01 8.114131864628646440e-01
9.359359359359359365e-01 7.730727933887183712e-01
9.369369369369369149e-01 7.316753261016811782e-01
9.379379379379378934e-01 6.873844886291154976e-01
9.389389389389389828e-01 6.403754266730283806e-01
9.399399399399399613e-01 5.908340350059572144e-01
9.409409409409409397e-01 5.389562223602181179e-01
9.419419419419419182e-01 4.849471367174921221e-01
9.429429429429428966e-01 4.290203540623336864e-01
9.439439439439439861e-01 3.713970338075652244e-01
9.449449449449449645e-01 3.123050442314893593e-01
9.459459459459459429e-01 2.519780613851280160e-01
9.469469469469469214e-01 1.906546450330703635e-01
9.479479479479478998e-01 1.285772952818704795e-01
9.489489489489489893e-01 6.599149362661824170e-02
9.499499499499499677e-01 3.144732207737115180e-03
9.509509509509509462e-01 -5.971446488320612117e-02
9.519519519519519246e-01 -1.223375243784504685e-01
9.529529529529529031e-01 -1.844768068034896846e-01
9.539539539539539925e-01 -2.458865857538516109e-01
9.549549549549549710e-01 -3.063240196067819054e-01
9.559559559559559494e-01 -3.655501118252146853e-01
9.569569569569569278e-01 -4.233306560565274768e-01
9.579579579579579063e-01 -4.794371622888066176e-01
9.589589589589589957e-01 -5.336477604021226950e-01
9.599599599599599742e-01 -5.857480775418373309e-01
9.609609609609609526e-01 -6.355320858443798127e-01
9.619619619619619311e-01 -6.828029171631879723e-01
9.629629629629629095e-01 -7.273736415730456262e-01
9.639639639639639990e-01 -7.690680065743165095e-01
9.649649649649649774e-01 -8.077211340738048584e-01
9.659659659659659559e-01 -8.431801723862188958e-01
9.669669669669669343e-01 -8.753049006778118590e-01
9.679679679679679127e-01 -9.039682834620137442e-01
9.689689689689690022e-01 -9.290569729543622923e-01
9.699699699699699806e-01 -9.504717573001102426e-01
9.709709709709709591e-01 -9.681279529021187269e-01
9.719719719719719375e-01 -9.819557392975060139e-01
9.729729729729729160e-01 -9.919004352588760565e-01
9.739739739739740054e-01 -9.979227150282431458e-01
9.749749749749749839e-01 -9.999987638285974256e-01
9.759759759759759623e-01 -9.981203720381462974e-01
9.769769769769769407e-01 -9.922949676548141751e-01
9.779779779779779192e-01 -9.825455869226290551e-01
9.789789789789790087e-01 -9.689107832361503192e-01
9.799799799799799871e-01 -9.514444746831763888e-01
9.809809809809809655e-01 -9.302157308286049808e-01
9.819819819819819440e-01 -9.053084995825988468e-01
9.829829829829829224e-01 -8.768212752331573379e-01
9.839839839839840119e-01 -8.448667089558199450e-01
9.849849849849849903e-01 -8.095711633407438601e-01
9.859859859859859688e-01 -7.710742126987265577e-01
9.869869869869869472e-01 -7.295280911221924125e-01
9.879879879879879256e-01 -6.850970904837873077e-01
9.889889889889890151e-01 -6.379569107531101180e-01
9.899899899899899935e-01 -5.882939652008056797e-01
9.909909909909909720e-01 -5.363046432373855810e-01
9.919919919919919504e-01 -4.821945338020536265e-01
9.929929929929930399e-01 -4.261776123724376752e-01
9.939939939939940183e-01 -3.684753948102485466e-01
9.949949949949949968e-01 -3.093160613888704114e-01
9.959959959959959752e-01 -2.489335544668960787e-01
9.969969969969969537e-01 -1.875666533758446053e-01
9.979979979979980431e-01 -1.254580301802925013e-01
9.989989989989990216e-01 -6.285329004448138301e-02
1.000000000000000000e+00 -2.449293598294706513e-15
