# Duration	Amplitude
5.355355355355353453e-01 5.906767398906276334e-01
5.455455455455453517e-01 5.775081284073020349e-01
5.555555555555553582e-01 5.642532787936153094e-01
5.655655655655653646e-01 5.509195377419798811e-01
5.755755755755753711e-01 5.375142734264346522e-01
5.855855855855853775e-01 5.240448705057239032e-01
5.955955955955953840e-01 5.105187251244204250e-01
6.056056056056053905e-01 4.969432399158341118e-01
6.156156156156153969e-01 4.833258190104407492e-01
6.256256256256254034e-01 4.696738630535559622e-01
6.356356356356354098e-01 4.559947642359672981e-01
6.456456456456454163e-01 4.422959013412252616e-01
6.556556556556554227e-01 4.285846348132699157e-01
6.656656656656654292e-01 4.148683018480588403e-01
6.756756756756754356e-01 4.011542115128265973e-01
6.856856856856854421e-01 3.874496398965903698e-01
6.956956956956954485e-01 3.737618252954809650e-01
7.057057057057054550e-01 3.600979634364459558e-01
7.157157157157154614e-01 3.464652027428419268e-01
7.257257257257254679e-01 3.328706396453876559e-01
7.357357357357354743e-01 3.193213139419174840e-01
7.457457457457454808e-01 3.058242042093254343e-01
7.557557557557554873e-01 2.923862232710458531e-01
7.657657657657654937e-01 2.790142137233707631e-01
7.757757757757755002e-01 2.657149435238513879e-01
7.857857857857855066e-01 2.524951016449745733e-01
7.957957957957955131e-01 2.393612937962578124e-01
8.058058058058055195e-01 2.263200382178362779e-01
8.158158158158155260e-01 2.133777615485663304e-01
8.258258258258255324e-01 2.005407947715988348e-01
8.358358358358355389e-01 1.878153692403118635e-01
8.458458458458455453e-01 1.752076127874293288e-01
8.558558558558555518e-01 1.627235459200768730e-01
8.658658658658655582e-01 1.503690781034555113e-01
8.758758758758755647e-01 1.381500041357450470e-01
8.858858858858855712e-01 1.260720006167643792e-01
8.958958958958955776e-01 1.141406225128469565e-01
9.059059059059055841e-01 1.023612998203052848e-01
9.159159159159155905e-01 9.073933432977585034e-02
9.259259259259255970e-01 7.927989649365844993e-02
9.359359359359356034e-01 6.798802239877399511e-02
9.459459459459456099e-01 5.686861084627923418e-02
9.559559559559556163e-01 4.592642054079293379e-02
9.659659659659656228e-01 3.516606739059494752e-02
9.759759759759756292e-01 2.459202192066889392e-02
9.859859859859856357e-01 1.420860680027271651e-02
9.959959959959956421e-01 4.019994486620008869e-03
1.006006006006005649e+00 -5.969795013830565128e-03
1.016016016016015655e+00 -1.575689626508109537e-02
1.026026026026025662e+00 -2.533760040099448246e-02
1.036036036036035668e+00 -3.470835700318086053e-02
1.046046046046045674e+00 -4.386577585626431214e-02
1.056056056056055681e+00 -5.280662857952201500e-02
1.066066066066065687e+00 -6.152785013398263253e-02
1.076076076076075694e+00 -7.002654020417774239e-02
1.086086086086085700e+00 -7.829996445383277659e-02
1.096096096096095707e+00 -8.634555565488925832e-02
1.106106106106105713e+00 -9.416091468935082476e-02
1.116116116116115720e+00 -1.017438114235427876e-01
1.126126126126125726e+00 -1.090921854544803782e-01
1.136136136136135732e+00 -1.162041467281409307e-01
1.146146146146145739e+00 -1.230779760295337144e-01
1.156156156156155745e+00 -1.297121253445675526e-01
1.166166166166165752e+00 -1.361052180938115697e-01
1.176176176176175758e+00 -1.422560492383489750e-01
1.186186186186185765e+00 -1.481635852580235058e-01
1.196196196196195771e+00 -1.538269640024760576e-01
1.206206206206205778e+00 -1.592454944154697849e-01
1.216216216216215784e+00 -1.644186561331023311e-01
1.226226226226225791e+00 -1.693460989565976627e-01
1.236236236236235797e+00 -1.740276422004717327e-01
1.246246246246245803e+00 -1.784632739169598192e-01
1.256256256256255810e+00 -1.826531499976897510e-01
1.266266266266265816e+00 -1.865975931536807686e-01
1.276276276276275823e+00 -1.902970917748391666e-01
1.286286286286285829e+00 -1.937522986702158723e-01
1.296296296296295836e+00 -1.969640296903824861e-01
1.306306306306305842e+00 -1.999332622333702403e-01
1.316316316316315849e+00 -2.026611336357064530e-01
1.326326326326325855e+00 -2.051489394501699592e-01
1.336336336336335862e+00 -2.073981316119722085e-01
1.346346346346345868e+00 -2.094103164951533758e-01
1.356356356356355874e+00 -2.111872528610686806e-01
1.366366366366365881e+00 -2.127308497009169075e-01
1.376376376376375887e+00 -2.140431639743436421e-01
1.386386386386385894e+00 -2.151263982462301161e-01
1.396396396396395900e+00 -2.159828982238508610e-01
1.406406406406405907e+00 -2.166151501966587789e-01
1.416416416416416801e+00 -2.170257783810270735e-01
1.426426426426426808e+00 -2.172175421723454014e-01
1.436436436436436814e+00 -2.171933333069368810e-01
1.446446446446446821e+00 -2.169561729363249369e-01
1.456456456456456827e+00 -2.165092086164439600e-01
1.466466466466466834e+00 -2.158557112144463275e-01
1.476476476476476840e+00 -2.149990717358180592e-01
1.486486486486486847e+00 -2.139427980745697566e-01
1.496496496496496853e+00 -2.126905116893237635e-01
1.506506506506506859e+00 -2.112459442081694727e-01
1.516516516516516866e+00 -2.096129339652064161e-01
1.526526526526526872e+00 -2.077954224717415144e-01
1.536536536536536879e+00 -2.057974508251505519e-01
1.546546546546546885e+00 -2.036231560584537692e-01
1.556556556556556892e+00 -2.012767674336947699e-01
1.566566566566566898e+00 -1.987626026822475744e-01
1.576576576576576905e+00 -1.960850641952093243e-01
1.586586586586586911e+00 -1.932486351670662239e-01
1.596596596596596918e+00 -1.902578756958492601e-01
1.606606606606606924e+00 -1.871174188430204388e-01
1.616616616616616930e+00 -1.838319666563523747e-01
1.626626626626626937e+00 -1.804062861590831068e-01
1.636636636636636943e+00 -1.768452053086484732e-01
1.646646646646646950e+00 -1.731536089283021995e-01
1.656656656656656956e+00 -1.693364346149508759e-01
1.666666666666666963e+00 -1.653986686265374872e-01
1.676676676676676969e+00 -1.613453417523117994e-01
1.686686686686686976e+00 -1.571815251693302884e-01
1.696696696696696982e+00 -1.529123262885301870e-01
1.706706706706706989e+00 -1.485428845937155629e-01
1.716716716716716995e+00 -1.440783674767921463e-01
1.726726726726727001e+00 -1.395239660725788589e-01
1.736736736736737008e+00 -1.348848910965114167e-01
1.746746746746747014e+00 -1.301663686885426163e-01
1.756756756756757021e+00 -1.253736362665259230e-01
1.766766766766767027e+00 -1.205119383923533155e-01
1.776776776776777034e+00 -1.155865226540924301e-01
1.786786786786787040e+00 -1.106026355673482148e-01
1.796796796796797047e+00 -1.055655184990473144e-01
1.806806806806807053e+00 -1.004804036168114312e-01
1.816816816816817060e+00 -9.535250986705721965e-02
1.826826826826827066e+00 -9.018703898492716475e-02
1.836836836836837072e+00 -8.498917153911421385e-02
1.846846846846847079e+00 -7.976406301460976789e-02
1.856856856856857085e+00 -7.451683993636096237e-02
1.866866866866867092e+00 -6.925259603677767772e-02
1.876876876876877098e+00 -6.397638846998626727e-02
1.886886886886887105e+00 -5.869323407567934858e-02
1.896896896896897111e+00 -5.340810569535636709e-02
1.906906906906907118e+00 -4.812592854370099926e-02
1.916916916916917124e+00 -4.285157663778674936e-02
1.926926926926927131e+00 -3.758986928674103167e-02
1.936936936936937137e+00 -3.234556764444433685e-02
1.946946946946947143e+00 -2.712337132777633414e-02
1.956956956956957150e+00 -2.192791510286186060e-02
1.966966966966967156e+00 -1.676376564170029698e-02
1.976976976976977163e+00 -1.163541835149942139e-02
1.986986986986987169e+00 -6.547294278966870815e-03
1.996996996996997176e+00 -1.503737091738532568e-03
2.007007007007007182e+00 3.490989860944141831e-03
2.017017017017017189e+00 8.432706406268867388e-03
2.027027027027027195e+00 1.331731832263849391e-02
2.037037037037037202e+00 1.814082002931928159e-02
2.047047047047047208e+00 2.289929718913976883e-02
2.057057057057057214e+00 2.758892922251060878e-02
2.067067067067067221e+00 3.220599173111161201e-02
2.077077077077077227e+00 3.674685882967294176e-02
2.087087087087087234e+00 4.120800538436299176e-02
2.097097097097097240e+00 4.558600915637431999e-02
2.107107107107107247e+00 4.987755284938307637e-02
2.117117117117117253e+00 5.407942605964530941e-02
2.127127127127127260e+00 5.818852712757440621e-02
2.137137137137137266e+00 6.220186488973337979e-02
2.147147147147147273e+00 6.611656033025914425e-02
2.157157157157157279e+00 6.992984813082697704e-02
2.167167167167167285e+00 7.363907811834792538e-02
2.177177177177177292e+00 7.724171660967980857e-02
2.187187187187187298e+00 8.073534765272408209e-02
2.197197197197197305e+00 8.411767416336617120e-02
2.207207207207207311e+00 8.738651895780584489e-02
2.217217217217217318e+00 9.053982567991605834e-02
2.227227227227227324e+00 9.357565962335413767e-02
2.237237237237237331e+00 9.649220844823908072e-02
2.247247247247247337e+00 9.928778279229892589e-02
2.257257257257257343e+00 1.019608167764789464e-01
2.267267267267267350e+00 1.045098684050892041e-01
2.277277277277277356e+00 1.069336198606603561e-01
2.287287287287287363e+00 1.092308776937611775e-01
2.297297297297297369e+00 1.114005729081202489e-01
2.307307307307307376e+00 1.134417609414788003e-01
2.317317317317317382e+00 1.153536215426895217e-01
2.327327327327327389e+00 1.171354585456593211e-01
2.337337337337337395e+00 1.187866995408184273e-01
2.347347347347347402e+00 1.203068954448831274e-01
2.357357357357357408e+00 1.216957199697597525e-01
2.367367367367367414e+00 1.229529689915197510e-01
2.377377377377377421e+00 1.240785598204569712e-01
2.387387387387387427e+00 1.250725303733160043e-01
2.397397397397397434e+00 1.259350382488590159e-01
2.407407407407407440e+00 1.266663597080157910e-01
2.417417417417417447e+00 1.272668885599365640e-01
2.427427427427427453e+00 1.277371349553413082e-01
2.437437437437437460e+00 1.280777240886320223e-01
2.447447447447447466e+00 1.282893948103058512e-01
2.457457457457457473e+00 1.283729981512758966e-01
2.467467467467467479e+00 1.283294957607752917e-01
2.477477477477477485e+00 1.281599582595857045e-01
2.487487487487487492e+00 1.278655635103967680e-01
2.497497497497497498e+00 1.274475948071653597e-01
2.507507507507507505e+00 1.269074389854047413e-01
2.517517517517517511e+00 1.262465844553928573e-01
2.527527527527527518e+00 1.254666191603466541e-01
2.537537537537537524e+00 1.245692284616638917e-01
2.547547547547547531e+00 1.235561929533880721e-01
2.557557557557557537e+00 1.224293862081032580e-01
2.567567567567567544e+00 1.211907724565140232e-01
2.577577577577577550e+00 1.198424042030145076e-01
2.587587587587587556e+00 1.183864197795941320e-01
2.597597597597597563e+00 1.168250408404707119e-01
2.607607607607607569e+00 1.151605697998838579e-01
2.617617617617617576e+00 1.133953872155170073e-01
2.627627627627627582e+00 1.115319491200558871e-01
2.637637637637637589e+00 1.095727843034227517e-01
2.647647647647647595e+00 1.075204915482587398e-01
2.657657657657657602e+00 1.053777368212545501e-01
2.667667667667667608e+00 1.031472504229595105e-01
2.677677677677677615e+00 1.008318240987191305e-01
2.687687687687687621e+00 9.843430811341806475e-02
2.697697697697697627e+00 9.595760829272234615e-02
2.707707707707707634e+00 9.340468303353356705e-02
2.717717717717717640e+00 9.077854028638152051e-02
2.727727727727727647e+00 8.808223451249715119e-02
2.737737737737737653e+00 8.531886361831367283e-02
2.747747747747747660e+00 8.249156587015565867e-02
2.757757757757757666e+00 7.960351679187906149e-02
2.767767767767767673e+00 7.665792604822900536e-02
2.777777777777777679e+00 7.365803431668248302e-02
2.787787787787787686e+00 7.060711015054059458e-02
2.797797797797797692e+00 6.750844683603443586e-02
2.807807807807807698e+00 6.436535924619574134e-02
2.817817817817817705e+00 6.118118069424114541e-02
2.827827827827827711e+00 5.795925978920361821e-02
2.837837837837837718e+00 5.470295729653295441e-02
2.847847847847847724e+00 5.141564300636938117e-02
2.857857857857857731e+00 4.810069261218046649e-02
2.867867867867867737e+00 4.476148460242457966e-02
2.877877877877877744e+00 4.140139716788782814e-02
2.887887887887887750e+00 3.802380512731287632e-02
2.897897897897897757e+00 3.463207687391243322e-02
2.907907907907907763e+00 3.122957134532939119e-02
2.917917917917917769e+00 2.781963501957846266e-02
2.927927927927927776e+00 2.440559893946399675e-02
2.937937937937937782e+00 2.099077576793996827e-02
2.947947947947947789e+00 1.757845687683652972e-02
2.957957957957957795e+00 1.417190947133962868e-02
2.967967967967967802e+00 1.077437375256862749e-02
2.977977977977977808e+00 7.389060120552442407e-03
2.987987987987987815e+00 4.019146419863501088e-03
2.997997997997997821e+00 6.677752301152973776e-04
3.008008008008008716e+00 -2.661948796512857325e-03
3.018018018018018722e+00 -5.966961548613350722e-03
3.028028028028028729e+00 -9.244242017694153171e-03
3.038038038038038735e+00 -1.249081480712040289e-02
3.048048048048048742e+00 -1.570375258590680362e-02
3.058058058058058748e+00 -1.888017848546668168e-02
3.068068068068068754e+00 -2.201726843748280996e-02
3.078078078078078761e+00 -2.511225345112569687e-02
3.088088088088088767e+00 -2.816242182790218429e-02
3.098098098098098774e+00 -3.116512131248551018e-02
3.108108108108108780e+00 -3.411776117793517693e-02
3.118118118118118787e+00 -3.701781424378312868e-02
3.128128128128128793e+00 -3.986281882552711320e-02
3.138138138138138800e+00 -4.265038061413981008e-02
3.148148148148148806e+00 -4.537817448426680056e-02
3.158158158158158813e+00 -4.804394622986041946e-02
3.168168168168168819e+00 -5.064551422606044379e-02
3.178178178178178825e+00 -5.318077101620596187e-02
3.188188188188188832e+00 -5.564768482293252355e-02
3.198198198198198838e+00 -5.804430098238132912e-02
3.208208208208208845e+00 -6.036874330061629823e-02
3.218218218218218851e+00 -6.261921533142254803e-02
3.228228228228228858e+00 -6.479400157472813004e-02
3.238238238238238864e+00 -6.689146859496679365e-02
3.248248248248248871e+00 -6.891006605877347813e-02
3.258258258258258877e+00 -7.084832769147680898e-02
3.268268268268268884e+00 -7.270487215192970865e-02
3.278278278278278890e+00 -7.447840382528971015e-02
3.288288288288288896e+00 -7.616771353344030382e-02
3.298298298298298903e+00 -7.777167916281403637e-02
3.308308308308308909e+00 -7.928926620945583870e-02
3.318318318318318916e+00 -8.071952824123783399e-02
3.328328328328328922e+00 -8.206160727721180381e-02
3.338338338338338929e+00 -8.331473408415790427e-02
3.348348348348348935e+00 -8.447822839046388588e-02
3.358358358358358942e+00 -8.555149901754013908e-02
3.368368368368368948e+00 -8.653404392904943954e-02
3.378378378378378954e+00 -8.742545019830233466e-02
3.388388388388388961e+00 -8.822539389424062517e-02
3.398398398398398967e+00 -8.893363988650221374e-02
3.408408408408408974e+00 -8.955004157013028709e-02
3.418418418418418980e+00 -9.007454051056058841e-02
3.428428428428428987e+00 -9.050716600958745583e-02
3.438438438438438993e+00 -9.084803459307821960e-02
3.448448448448449000e+00 -9.109734942127158119e-02
3.458458458458459006e+00 -9.125539962256207227e-02
3.468468468468469013e+00 -9.132255955173657069e-02
3.478478478478479019e+00 -9.129928797369331328e-02
3.488488488488489025e+00 -9.118612717373561494e-02
3.498498498498499032e+00 -9.098370199559428773e-02
3.508508508508509038e+00 -9.069271880839226141e-02
3.518518518518519045e+00 -9.031396440382399859e-02
3.528528528528529051e+00 -8.984830482487943248e-02
3.538538538538539058e+00 -8.929668412749798556e-02
3.548548548548549064e+00 -8.866012307659283664e-02
3.558558558558559071e+00 -8.793971777793870015e-02
3.568568568568569077e+00 -8.713663824746731290e-02
3.578578578578579084e+00 -8.625212691956546385e-02
3.588588588588589090e+00 -8.528749709601775308e-02
3.598598598598599096e+00 -8.424413133728388126e-02
3.608608608608609103e+00 -8.312347979784404095e-02
3.618618618618619109e+00 -8.192705850739023798e-02
3.628628628628629116e+00 -8.065644759968192135e-02
3.638638638638639122e+00 -7.931328949092471270e-02
3.648648648648649129e+00 -7.789928700956777474e-02
3.658658658658659135e+00 -7.641620147945320241e-02
3.668668668668669142e+00 -7.486585075828240676e-02
3.678678678678679148e+00 -7.325010723339876739e-02
3.688688688688689155e+00 -7.157089577691516658e-02
3.698698698698699161e+00 -6.983019166224374574e-02
3.708708708708709167e+00 -6.803001844411056542e-02
3.718718718718719174e+00 -6.617244580416482835e-02
3.728728728728729180e+00 -6.425958736431107432e-02
3.738738738738739187e+00 -6.229359846991645161e-02
3.748748748748749193e+00 -6.027667394506186493e-02
3.758758758758759200e+00 -5.821104582202257099e-02
3.768768768768769206e+00 -5.609898104717842005e-02
3.778778778778779213e+00 -5.394277916556502322e-02
3.788788788788789219e+00 -5.174476998629053831e-02
3.798798798798799226e+00 -4.950731123104604170e-02
3.808808808808809232e+00 -4.723278616794847340e-02
3.818818818818819238e+00 -4.492360123295629365e-02
3.828828828828829245e+00 -4.258218364110142456e-02
3.838838838838839251e+00 -4.021097898977963464e-02
3.848848848848849258e+00 -3.781244885634277991e-02
3.858858858858859264e+00 -3.538906839222732276e-02
3.868868868868869271e+00 -3.294332391585232805e-02
3.878878878878879277e+00 -3.047771050650935343e-02
3.888888888888889284e+00 -2.799472960145762274e-02
3.898898898898899290e+00 -2.549688659842493446e-02
3.908908908908909297e+00 -2.298668846570365784e-02
3.918918918918919303e+00 -2.046664136201044315e-02
3.928928928928929309e+00 -1.793924826826544597e-02
3.938938938938939316e+00 -1.540700663342427050e-02
3.948948948948949322e+00 -1.287240603647525107e-02
3.958958958958959329e+00 -1.033792586669134324e-02
3.968968968968969335e+00 -7.806033024199808372e-03
3.978978978978979342e+00 -5.279179642908768053e-03
3.988988988988989348e+00 -2.759800837796164662e-03
3.998998998998999355e+00 -2.503124785410749693e-04
4.009009009009009361e+00 2.246891008557658914e-03
4.019019019019019368e+00 4.729438808463251077e-03
4.029029029029029374e+00 7.194985853207469181e-03
4.039039039039039380e+00 9.641214923780084059e-03
4.049049049049049387e+00 1.206583871630294638e-02
4.059059059059059393e+00 1.446660187072549945e-02
4.069069069069069400e+00 1.684128296032292096e-02
4.079079079079079406e+00 1.918769644031986105e-02
4.089089089089089413e+00 2.150369455400810703e-02
4.099099099099099419e+00 2.378716919476927052e-02
4.109109109109109426e+00 2.603605372246515712e-02
4.119119119119119432e+00 2.824832473270183844e-02
4.129129129129129439e+00 3.042200377752571003e-02
4.139139139139139445e+00 3.255515903615908285e-02
4.149149149149149451e+00 3.464590693443466568e-02
4.159159159159159458e+00 3.669241371164144033e-02
4.169169169169169464e+00 3.869289693354566184e-02
4.179179179179179471e+00 4.064562695040926238e-02
4.189189189189189477e+00 4.254892829887920586e-02
4.199199199199199484e+00 4.440118104668000498e-02
4.209209209209209490e+00 4.620082207909765454e-02
4.219219219219219497e+00 4.794634632630169480e-02
4.229229229229229503e+00 4.963630793060858776e-02
4.239239239239239510e+00 5.126932135285167808e-02
4.249249249249249516e+00 5.284406241707950702e-02
4.259259259259259522e+00 5.435926929286592074e-02
4.269269269269269529e+00 5.581374341457536609e-02
4.279279279279279535e+00 5.720635033698834998e-02
4.289289289289289542e+00 5.853602052675109524e-02
4.299299299299299548e+00 5.980175008917824192e-02
4.309309309309309555e+00 6.100260142999592433e-02
4.319319319319319561e+00 6.213770385167621813e-02
4.329329329329329568e+00 6.320625408407506973e-02
4.339339339339339574e+00 6.420751674914830509e-02
4.349349349349349581e+00 6.514082475958204999e-02
4.359359359359359587e+00 6.600557965123499127e-02
4.369369369369369593e+00 6.680125184935362115e-02
4.379379379379379600e+00 6.752738086858080246e-02
4.389389389389389606e+00 6.818357544684112981e-02
4.399399399399399613e+00 6.876951361324661061e-02
4.409409409409409619e+00 6.928494269022736352e-02
4.419419419419419626e+00 6.972967923015176150e-02
4.429429429429429632e+00 7.010360888676123170e-02
4.439439439439439639e+00 7.040668622180294711e-02
4.449449449449449645e+00 7.063893444730365290e-02
4.459459459459459651e+00 7.080044510398487978e-02
4.469469469469469658e+00 7.089137767637827825e-02
4.479479479479479664e+00 7.091195914525555422e-02
4.489489489489489671e+00 7.086248347804445513e-02
4.499499499499499677e+00 7.074331105795639285e-02
4.509509509509509684e+00 7.055486805260655081e-02
4.519519519519519690e+00 7.029764572295989222e-02
4.529529529529529697e+00 6.997219967348948522e-02
4.539539539539539703e+00 6.957914904448446458e-02
4.549549549549549710e+00 6.911917564749600618e-02
4.559559559559559716e+00 6.859302304495799862e-02
4.569569569569569722e+00 6.800149557506834919e-02
4.579579579579579729e+00 6.734545732306274068e-02
4.589589589589589735e+00 6.662583104005936896e-02
4.599599599599599742e+00 6.584359701069683601e-02
4.609609609609609748e+00 6.499979187083160248e-02
4.619619619619619755e+00 6.409550737660200947e-02
4.629629629629629761e+00 6.313188912620761040e-02
4.639639639639639768e+00 6.211013523579098777e-02
4.649649649649649774e+00 6.103149497084727620e-02
4.659659659659659781e+00 5.989726733462265307e-02
4.669669669669669787e+00 5.870879961499780170e-02
4.679679679679679793e+00 5.746748589138652580e-02
4.689689689689689800e+00 5.617476550320955192e-02
4.699699699699699806e+00 5.483212148153578797e-02
4.709709709709709813e+00 5.344107894551058252e-02
4.719719719719719819e+00 5.200320346521821596e-02
4.729729729729729826e+00 5.052009939265022370e-02
4.739739739739739832e+00 4.899340816247708258e-02
4.749749749749749839e+00 4.742480656433963049e-02
4.759759759759759845e+00 4.581600498839992486e-02
4.769769769769769852e+00 4.416874564590850261e-02
4.779779779779779858e+00 4.248480076656210858e-02
4.789789789789789864e+00 4.076597077444134992e-02
4.799799799799799871e+00 3.901408244433236805e-02
4.809809809809809877e+00 3.723098704024599415e-02
4.819819819819819884e+00 3.541855843796074682e-02
4.829829829829829890e+00 3.357869123342266393e-02
4.839839839839839897e+00 3.171329883884234369e-02
4.849849849849849903e+00 2.982431156833417057e-02
4.859859859859859910e+00 2.791367471494570970e-02
4.869869869869869916e+00 2.598334662092829928e-02
4.879879879879879923e+00 2.403529674309630437e-02
4.889889889889889929e+00 2.207150371512410850e-02
4.899899899899899935e+00 2.009395340862383389e-02
4.909909909909909942e+00 1.810463699484241712e-02
4.919919919919919948e+00 1.610554900880841259e-02
4.929929929929929955e+00 1.409868541775274875e-02
4.939939939939939961e+00 1.208604169561285427e-02
4.949949949949949968e+00 1.006961090542175287e-02
4.959959959959959974e+00 8.051381791367315244e-03
4.969969969969969981e+00 6.033336882292448557e-03
4.979979979979979987e+00 4.017450608389117397e-03
4.989989989989989994e+00 2.005687432822816571e-03
5.000000000000000000e+00 3.898171832519376111e-17
