x, Amplitude
3.585000625718082201e+00 -8.089938849568968360e-01
3.591290100500043714e+00 -5.203486059477123726e-01
3.597579575282005226e+00 -1.514942244723895270e-01
3.603869050063966739e+00 2.407122245108408998e-01
3.610158524845928252e+00 5.958141030965361518e-01
3.616447999627889764e+00 8.590742550016904344e-01
3.622737474409851277e+00 9.899124610077749686e-01
3.629026949191812790e+00 9.681606742475821203e-01
3.635316423973774302e+00 7.971718224951763743e-01
3.641605898755735815e+00 5.033029713293153407e-01
3.647895373537697328e+00 1.318525159515081813e-01
3.654184848319658840e+00 -2.599223370349236784e-01
3.660474323101620353e+00 -6.116314780617853053e-01
3.666763797883582310e+00 -8.690607241592842591e-01
3.673053272665543822e+00 -9.925286607103537273e-01
3.679342747447505335e+00 -9.630033305599223770e-01
3.685632222229466848e+00 -7.850359138289976224e-01
3.691921697011428360e+00 -4.860591865470437201e-01
3.698211171793389873e+00 -1.121588971516169209e-01
3.704500646575351386e+00 2.790301182465005914e-01
3.710790121357312898e+00 6.272080539765659823e-01
3.717079596139274411e+00 8.787050444826532969e-01
3.723369070921235924e+00 9.947541023050913145e-01
3.729658545703197436e+00 9.574668528742357188e-01
3.735948020485158949e+00 7.725909368603949279e-01
3.742237495267120462e+00 4.686240404715913965e-01
3.748526970049082419e+00 9.242112144207141611e-02
3.754816444831043931e+00 -2.980280454202253182e-01
3.761105919613005444e+00 -6.425376983496243755e-01
3.767395394394966956e+00 -8.880034190070795752e-01
3.773684869176928469e+00 -9.965879096365957146e-01
3.779974343958889982e+00 -9.515534208994114174e-01
3.786263818740851494e+00 -7.598417911714607786e-01
3.792553293522813007e+00 -4.510043973124869265e-01
3.798842768304774520e+00 -7.264695957667109683e-02
3.805132243086736032e+00 3.169086390803487197e-01
3.811421717868697545e+00 6.576143759065486982e-01
3.817711192650659058e+00 8.969521869664495162e-01
3.824000667432621015e+00 9.980293607356985897e-01
3.830290142214582527e+00 9.452653627510804180e-01
3.836579616996544040e+00 7.467934960953636070e-01
3.842869091778505553e+00 4.332071939156561524e-01
3.849158566560467065e+00 5.284419663445748955e-02
3.855448041342428578e+00 -3.356644659452483470e-01
3.861737516124390091e+00 -6.724321509658539586e-01
3.868026990906351603e+00 -9.055478252346964574e-01
3.874316465688313116e+00 -9.990778881037236658e-01
3.880605940470274628e+00 -9.386051540350376365e-01
3.886895415252236141e+00 -7.334511887403326602e-01
3.893184890034197654e+00 -4.152394370325165895e-01
3.899474364816159166e+00 -3.302062895473217852e-02
3.905763839598121123e+00 3.542881418539619576e-01
3.912053314380082636e+00 6.869851897758780801e-01
3.918342789162044149e+00 9.137869497127210083e-01
3.924632263944005661e+00 9.997330789358959136e-01
3.930921738725967174e+00 9.315754168725968176e-01
3.937211213507928687e+00 7.198201219669918549e-01
3.943500688289890199e+00 3.971082005611404897e-01
3.949790163071851712e+00 1.318406106749938841e-02
3.956079637853813225e+00 -3.727723346731957599e-01
3.962369112635774737e+00 -7.012677628114242223e-01
3.968658587417736250e+00 -9.216663166607168556e-01
3.974948062199697763e+00 -9.999946752838658748e-01
3.981237536981659275e+00 -9.241789188682623113e-01
3.987527011763621232e+00 -7.059056623204796876e-01
3.993816486545582745e+00 -3.788206227616242039e-01
4.000105961327544257e+00 6.657697378890127353e-03
4.006395436109505326e+00 3.911097671842218571e-01
4.012684910891467283e+00 7.152742470296985511e-01
4.018974385673428351e+00 9.291828239753321395e-01
4.025263860455390308e+00 9.998625741572638725e-01
4.031553335237352265e+00 9.164185720201133423e-01
4.037842810019313333e+00 6.917132879176488558e-01
4.044132284801275290e+00 3.603839034454746071e-01
4.050421759583236359e+00 -2.649683469267832131e-02
4.056711234365198315e+00 -4.092932199478067634e-01
4.063000709147159384e+00 -7.289991280837941900e-01
4.069290183929121341e+00 -9.363335124108608243e-01
4.075579658711082409e+00 -9.993368275642464660e-01
4.081869133493044366e+00 -9.082974315734083648e-01
4.088158608275005435e+00 -6.772485862901514997e-01
4.094448083056967391e+00 -3.418053011412021114e-01
4.100737557838928460e+00 4.632554021398913036e-02
4.107027032620890417e+00 4.273155341462692713e-01
4.113316507402852373e+00 7.424370024940077917e-01
4.119605982184813442e+00 9.431155667443135160e-01
4.125895456966775399e+00 9.984176424910218284e-01
4.132184931748736467e+00 8.998186948176222222e-01
4.138474406530698424e+00 6.625172521847892959e-01
4.144763881312659493e+00 3.230921302365088454e-01
4.151053356094621449e+00 -6.613600739008061724e-02
4.157342830876582518e+00 -4.451696144022440627e-01
4.163632305658544475e+00 -7.555825797748919603e-01
4.169921780440505543e+00 -9.495263168838199430e-01
4.176211255222467500e+00 -9.971053808203589330e-01
4.182500730004428569e+00 -8.909856998277891904e-01
4.188790204786390525e+00 -6.475250853216062419e-01
4.195079679568352482e+00 -3.042517580987227355e-01
4.201369154350313551e+00 8.592043684832746664e-02
4.207658629132275507e+00 4.628484315721480558e-01
4.213948103914236576e+00 7.684306845183312973e-01
4.220237578696198533e+00 9.555632389198008836e-01
4.226527053478159601e+00 9.954005591891142979e-01
4.232816528260121558e+00 8.818019241502462746e-01
4.239106003042082627e+00 6.322779881101356914e-01
4.245395477824044583e+00 2.852916021743781005e-01
4.251684952606005652e+00 -1.056710394675113990e-01
4.257974427387967609e+00 -4.803450255130944924e-01
4.264263902169928677e+00 -7.809762584309656308e-01
4.270553376951890634e+00 -9.612239561186410874e-01
4.276842851733852591e+00 -9.933038487848262488e-01
4.283132326515813659e+00 -8.722709834335373724e-01
4.289421801297775616e+00 -6.167819633260051004e-01
4.295711276079736685e+00 -2.662191270687278566e-01
4.302000750861698641e+00 1.253800394438557009e-01
4.308290225643659710e+00 4.976525078235580768e-01
4.314579700425621667e+00 7.932143623258353093e-01
4.320869175207582735e+00 9.665062398584083336e-01
4.327158649989544692e+00 9.908160750815008244e-01
4.333448124771505761e+00 8.623966300049328293e-01
4.339737599553467717e+00 6.010431117476571217e-01
4.346027074335428786e+00 2.470418416069279366e-01
4.352316549117390743e+00 -1.450396773524136596e-01
4.358606023899352699e+00 -5.147640645553275274e-01
4.364895498681313768e+00 -8.051401780665816688e-01
4.371184973463275725e+00 -9.714080105062609105e-01
4.377474448245236793e+00 -9.879382175145579037e-01
4.383763923027198750e+00 -8.521827513931109488e-01
4.390053397809159819e+00 -5.850676297540705617e-01
4.396342872591121775e+00 -2.277672958780350698e-01
4.402632347373082844e+00 1.646422132021768958e-01
4.408921822155044801e+00 5.316729588957120889e-01
4.415211296937005869e+00 8.167490104646675242e-01
4.421500771718967826e+00 9.759273382371980166e-01
4.427790246500929783e+00 9.846714090952833898e-01
4.434079721282890851e+00 8.416333687977874956e-01
4.440369196064852808e+00 5.688618068856493570e-01
4.446658670846813877e+00 2.084030782625982126e-01
4.452948145628775833e+00 -1.841799294833607603e-01
4.459237620410736902e+00 -5.483725338203145894e-01
4.465527095192698859e+00 -8.280362891278573167e-01
4.471816569974659927e+00 -9.800624437938312283e-01
4.478106044756621884e+00 -9.810169359647799014e-01
4.484395519538582953e+00 -8.307526355062746504e-01
4.490684994320544909e+00 -5.524320233679960168e-01
4.496974469102505978e+00 -1.889568124446175945e-01
4.503263943884467935e+00 2.036451342052806313e-01
4.509553418666429891e+00 5.648562147136527711e-01
4.515842893448390960e+00 8.389975702592862294e-01
4.522132368230352917e+00 9.838116991868772754e-01
4.528421843012313985e+00 9.769762368875211100e-01
4.534711317794275942e+00 8.195448352585974483e-01
4.541000792576237011e+00 5.357847475998334108e-01
4.547290267358198967e+00 1.694361544106008366e-01
4.553579742140160036e+00 -2.230301639251904278e-01
4.559869216922121993e+00 -5.811175119576321713e-01
4.566158691704083061e+00 -8.496285384073090086e-01
4.572448166486045018e+00 -9.871736283360964537e-01
4.578737641268006087e+00 -9.725509026850098770e-01
4.585027116049968043e+00 -8.080143805610021657e-01
4.591316590831930000e+00 -5.189265336063442202e-01
4.597606065613891069e+00 -1.498487894353517091e-01
4.603895540395853025e+00 2.423273867653735480e-01
4.610185015177814094e+00 5.971500234865050327e-01
4.616474489959776051e+00 8.599250081643274868e-01
4.622763964741737119e+00 9.901469076514255452e-01
4.629053439523699076e+00 9.677426756094227311e-01
4.635342914305660145e+00 7.961658109484577306e-01
4.641632389087622101e+00 5.018640184592880749e-01
4.647921863869583170e+00 1.302024290560567787e-01
4.654211338651545127e+00 -2.615292054173118386e-01
4.660500813433506195e+00 -6.129474373073171556e-01
4.666790288215468152e+00 -8.698829258146163479e-01
4.673079762997430109e+00 -9.927303665540805344e-01
4.679369237779391177e+00 -9.625534486576963200e-01
4.685658712561353134e+00 -7.840037911977340013e-01
4.691948187343314203e+00 -4.846039196635588686e-01
4.698237662125276159e+00 -1.105048080361982488e-01
4.704527136907237228e+00 2.806280601332967195e-01
4.710816611689199185e+00 6.285035339851604563e-01
4.717106086471160253e+00 8.794983709302693908e-01
4.723395561253122210e+00 9.949229879373795438e-01
4.729685036035083279e+00 9.569852648262549000e-01
4.735974510817045235e+00 7.715331094908577381e-01
4.742263985599006304e+00 4.671530325125472505e-01
4.748553460380968261e+00 9.076368132088867557e-02
4.754842935162930218e+00 -2.996164317024216928e-01
4.761132409944891286e+00 -6.438121890913129919e-01
4.767421884726853243e+00 -8.887675579146707694e-01
4.773711359508814311e+00 -9.967239085672454646e-01
4.780000834290776268e+00 -9.510403163066659671e-01
4.786290309072737337e+00 -7.587586755298686425e-01
4.792579783854699293e+00 -4.495182274130350986e-01
4.798869258636660362e+00 -7.098682098324549106e-02
4.805158733418622319e+00 3.184868444109476004e-01
4.811448208200583387e+00 6.588673756148732963e-01
4.817737682982545344e+00 8.976868374928816952e-01
4.824027157764506413e+00 9.981324194219920454e-01
4.830316632546468369e+00 9.447209436226634560e-01
4.836606107328430326e+00 7.456855186038245931e-01
4.842895582110391395e+00 4.317064471803241932e-01
4.849185056892353352e+00 5.118201316452752198e-02
4.855474531674314420e+00 -3.372318689854882368e-01
4.861764006456276377e+00 -6.736631663353670474e-01
4.868053481238237445e+00 -9.062526981483596256e-01
4.874342956020199402e+00 -9.991479659715001294e-01
4.880632430802160471e+00 -9.380296347085089748e-01
4.886921905584122428e+00 -7.323187856091091241e-01
4.893211380366083496e+00 -4.137247043046508033e-01
4.899500855148045453e+00 -3.135705500924503702e-02
4.905790329930006521e+00 3.558441255178588225e-01
4.912079804711968478e+00 6.881937361563362776e-01
4.918369279493930435e+00 9.144617675054630412e-01
4.924658754275891503e+00 9.997701483955291346e-01
4.930948229057853460e+00 9.309690239296474212e-01
4.937237703839814529e+00 7.186637390227690325e-01
4.943527178621776486e+00 3.955800781903140440e-01
4.949816653403737554e+00 1.151975159486038833e-02
4.956106128185699511e+00 -3.743162863708081600e-01
4.962395602967660579e+00 -7.024533643986773379e-01
4.968685077749622536e+00 -9.223108136570393745e-01
4.974974552531583605e+00 -9.999987217411254736e-01
4.981264027313545562e+00 -9.235418910455752695e-01
4.987553502095506630e+00 -7.047257548307079844e-01
4.993842976877468587e+00 -3.772797123689847210e-01
5.000132451659430544e+00 8.322087140784152279e-03
5.006421926441391612e+00 3.926410790623753311e-01
5.012711401223353569e+00 7.164364370528699677e-01
5.019000876005314637e+00 9.297967464370555657e-01
5.025290350787276594e+00 9.998335960190601890e-01
5.031579825569237663e+00 9.157511601152598102e-01
5.037869300351199620e+00 6.905103204113192117e-01
5.044158775133160688e+00 3.588308116868355602e-01
5.050448249915122645e+00 -2.816064947429228540e-02
5.056737724697083713e+00 -4.108112891295937485e-01
5.063027199479045670e+00 -7.301374489892100694e-01
5.069316674261006739e+00 -9.369166186369655147e-01
5.075606149042968696e+00 -9.992748362392621653e-01
5.081895623824930652e+00 -9.075998983461220915e-01
5.088185098606891721e+00 -6.760230323751155179e-01
5.094474573388853678e+00 -3.402406394679896029e-01
5.100764048170814746e+00 4.798812497218582496e-02
5.107053522952776703e+00 4.288197629685566170e-01
5.113342997734737772e+00 7.435510061251774383e-01
5.119632472516699728e+00 9.436676271661390558e-01
5.125921947298660797e+00 9.983226623852139436e-01
5.132211422080622754e+00 8.990913148864698723e-01
5.138500896862583822e+00 6.612695943611827110e-01
5.144790371644545779e+00 3.215165146554318509e-01
5.151079846426506847e+00 -6.779670756581229751e-02
5.157369321208468804e+00 -4.466594106508408046e-01
5.163658795990430761e+00 -7.566718275491202128e-01
5.169948270772391830e+00 -9.500471141554149845e-01
5.176237745554353786e+00 -9.969774493273499960e-01
5.182527220336314855e+00 -8.902287595619632343e-01
5.188816695118276812e+00 -6.462558147916084295e-01
5.195106169900237880e+00 -3.026658089290135689e-01
5.201395644682199837e+00 8.757859862487436808e-02
5.207685119464160906e+00 4.643232087148084775e-01
5.213974594246122862e+00 7.694947475991624763e-01
5.220264069028083931e+00 9.560525680035031337e-01
5.226553543810045888e+00 9.952397266754871019e-01
5.232843018592006956e+00 8.810157215567798739e-01
5.239132493373968913e+00 6.309876045850947301e-01
5.245421968155930870e+00 2.836959438034906134e-01
5.251711442937891938e+00 -1.073260100271801465e-01
5.258000917719853895e+00 -4.818042029307413876e-01
5.264290392501814964e+00 -7.820147178972941537e-01
5.270579867283776920e+00 -9.616816243658158347e-01
5.276869342065737989e+00 -9.931101785702743934e-01
5.283158816847699946e+00 -8.714558280400261925e-01
5.289448291629661014e+00 -6.154709748294507898e-01
5.295737766411622971e+00 -2.646143877066231553e-01
5.302027241193584040e+00 1.270311672253906787e-01
5.308316715975545996e+00 4.990955110387174654e-01
5.314606190757507953e+00 7.942268093365784098e-01
5.320895665539469022e+00 9.669320670852319388e-01
5.327185140321430978e+00 9.905896434138838913e-01
5.333474615103392047e+00 8.615528427377614484e-01
5.339764089885354004e+00 5.997120344150190796e-01
5.346053564667315072e+00 2.454286530388588017e-01
5.352343039449277029e+00 -1.466863123075722863e-01
5.358632514231238098e+00 -5.161903254581542422e-01
5.364921989013200054e+00 -8.061262140217521077e-01
5.371211463795161123e+00 -9.718018290647524315e-01
5.377500938577123080e+00 -9.876791135399394239e-01
5.383790413359084148e+00 -8.513106644509660370e-01
5.390079888141046105e+00 -5.837169876300128957e-01
5.396369362923008062e+00 -2.261462932157038697e-01
5.402658837704969130e+00 1.662837070515399696e-01
5.408948312486931087e+00 5.330819159679979213e-01
5.415237787268892156e+00 8.177082471624000926e-01
5.421527262050854112e+00 9.762889930811723405e-01
5.427816736832815181e+00 9.843797348228069399e-01
5.434106211614777138e+00 8.407333255208339073e-01
5.440395686396738206e+00 5.674921317174904667e-01
5.446685161178700163e+00 2.067748996939469119e-01
5.452974635960661232e+00 -1.858156359713920291e-01
5.459264110742623188e+00 -5.497636323561686522e-01
5.465553585524584257e+00 -8.289683489170103226e-01
5.471843060306546214e+00 -9.803917925399067146e-01
5.478132535088508170e+00 -9.806928062264416157e-01
5.484422009870469239e+00 -8.298249902412238033e-01
5.490711484652431196e+00 -5.510438543961220237e-01
5.497000959434392264e+00 -1.873220989829053329e-01
5.503290434216354221e+00 2.052744093550936400e-01
5.509579908998315290e+00 5.662289070382267031e-01
5.515869383780277246e+00 8.399020861883841338e-01
5.522158858562238315e+00 9.841086121706061896e-01
5.528448333344200272e+00 9.766197792930797483e-01
5.534737808126161340e+00 8.185899532190574757e-01
5.541027282908123297e+00 5.343786313457717929e-01
5.547316757690084366e+00 1.677955496418721271e-01
5.553606232472046322e+00 -2.246523662919132358e-01
5.559895707254008279e+00 -5.824712576425926658e-01
5.566185182035969348e+00 -8.505051543687569549e-01
5.572474656817931304e+00 -9.874379886629736092e-01
5.578764131599892373e+00 -9.721622575716807324e-01
5.585053606381854330e+00 -8.070326376834916493e-01
5.591343081163815398e+00 -5.175030236575568487e-01
5.597632555945777355e+00 -1.482029392649442112e-01
5.603922030727738424e+00 2.439418776885196594e-01
5.610211505509700380e+00 5.984842895626646397e-01
5.616500980291661449e+00 8.607733790348284231e-01
5.622790455073623406e+00 9.903786112428936139e-01
5.629079929855584474e+00 9.673219959866079520e-01
5.635369404637546431e+00 7.951575937447917797e-01
5.641658879419508388e+00 5.004236752509829689e-01
5.647948354201469456e+00 1.285519814544199835e-01
5.654237828983431413e+00 -2.631353492726077881e-01
5.660527303765392482e+00 -6.142616984747852893e-01
5.666816778547354438e+00 -8.707027175909506367e-01
5.673106253329315507e+00 -9.929293221885213683e-01
5.679395728111277464e+00 -9.621009001467674127e-01
5.685685202893238532e+00 -7.829694966026635727e-01
5.691974677675200489e+00 -4.831473102581892443e-01
5.698264152457161558e+00 -1.088504127839574342e-01
5.704553627239123514e+00 2.822252245824862782e-01
5.710843102021084583e+00 6.297972728197895886e-01
5.717132576803046540e+00 8.802892608607105762e-01
5.723422051585008496e+00 9.950891172860724110e-01
5.729711526366969565e+00 9.565010255953808604e-01
5.736001001148931522e+00 7.704731447056160087e-01
5.742290475930892590e+00 4.656807303766603012e-01
5.748579950712854547e+00 8.910598975268840816e-02
5.754869425494815616e+00 -3.012039879426012812e-01
5.761158900276777572e+00 -6.450848962487674143e-01
5.767448375058738641e+00 -8.895292346262203553e-01
5.773737849840700598e+00 -9.968571462251233362e-01
5.780027324622661666e+00 -9.505245770006593986e-01
5.786316799404623623e+00 -7.576734578621351357e-01
5.792606274186584692e+00 -4.480308121914515218e-01
5.798895748968546648e+00 -6.932648573148818272e-02
5.805185223750508605e+00 3.200641674219605881e-01
5.811474698532469674e+00 6.601185500308043297e-01
5.817764173314431631e+00 8.984190011137703769e-01
5.824053648096392699e+00 9.982327129334429561e-01
5.830343122878354656e+00 9.441739072877974870e-01
5.836632597660315724e+00 7.445754753034035112e-01
5.842922072442277681e+00 4.302045044676266472e-01
5.849211547224238750e+00 4.951968790260272146e-02
5.855501022006200706e+00 -3.387983377758342907e-01
5.861790496788161775e+00 -6.748923154229874433e-01
5.868079971570123732e+00 -9.069550604260580018e-01
5.874369446352084800e+00 -9.992152758510161048e-01
5.880658921134046757e+00 -9.374515167127889237e-01
5.886948395916008714e+00 -7.311843536995344950e-01
5.893237870697969782e+00 -4.122088254150398368e-01
5.899527345479931739e+00 -2.969339419383838080e-02
5.905816820261892808e+00 3.573991233695543168e-01
5.912106295043854765e+00 6.894003760002188619e-01
5.918395769825815833e+00 9.151340519201976997e-01
5.924685244607777790e+00 9.998044481432405428e-01
5.930974719389738858e+00 9.303600518779220341e-01
5.937264194171700815e+00 7.175053651293572532e-01
5.943553668953661884e+00 3.940508599247615762e-01
5.949843143735623840e+00 9.855410208521046128e-03
5.956132618517584909e+00 -3.758592010817598528e-01
5.962422093299546866e+00 -7.036370199451510432e-01
5.968711568081508823e+00 -9.229527555308164599e-01
5.975001042863469891e+00 -9.999999978532342348e-01
5.981290517645431848e+00 -9.229023046897966154e-01
5.987579992427392916e+00 -7.035438950048025220e-01
5.993869467209354873e+00 -3.757377567800139206e-01
6.000158941991315942e+00 9.986453847566531886e-03
6.006448416773277899e+00 3.941713031877767115e-01
6.012737891555238967e+00 7.175966422972951397e-01
6.019027366337200924e+00 9.304080930375892011e-01
6.025316841119161992e+00 9.998018479931636282e-01
6.031606315901123949e+00 9.150812112603433635e-01
6.037895790683085906e+00 6.893054399506677310e-01
6.044185265465046974e+00 3.572767258416471026e-01
6.050474740247008931e+00 -2.982438624111622208e-02
6.056764215028970000e+00 -4.123282202208632952e-01
6.063053689810931957e+00 -7.312737471593185878e-01
6.069343164592893025e+00 -9.374971292773414122e-01
6.075632639374854982e+00 -9.992100765745401958e-01
6.081922114156816050e+00 -9.068998507506684792e-01
6.088211588938778007e+00 -6.747956056405979286e-01
6.094501063720739076e+00 -3.386750352096200567e-01
6.100790538502701033e+00 4.965057678648650274e-02
6.107080013284662101e+00 4.303228038105745834e-01
6.113369488066624058e+00 7.446629498608277054e-01
6.119658962848586015e+00 9.442170732996068017e-01
6.125948437630547083e+00 9.982249165775209931e-01
6.132237912412509040e+00 8.983614441588940736e-01
6.138527387194470109e+00 6.600201045901350483e-01
6.144816861976432065e+00 3.199400083615528412e-01
6.151106336758393134e+00 -6.945721992113729204e-02
6.157395811540355091e+00 -4.481479694971233774e-01
6.163685286322316159e+00 -7.577589790784664547e-01
6.169974761104278116e+00 -9.505652794652478255e-01
6.176264235886239184e+00 -9.968467558591773692e-01
6.182553710668201141e+00 -8.894693530520317859e-01
6.188843185450162210e+00 -6.449847539077027125e-01
6.195132660232124167e+00 -3.010790212694765544e-01
6.201422135014086123e+00 8.923651777816510311e-02
6.207711609796047192e+00 4.657966995202750815e-01
6.214001084578009149e+00 7.705566789112625603e-01
6.220290559359970217e+00 9.565392484882407897e-01
6.226580034141932174e+00 9.950761370007792372e-01
6.232869508923893243e+00 8.802270782425346551e-01
6.239158983705855199e+00 6.296954730044129755e-01
6.245448458487816268e+00 2.820994994959162838e-01
6.251737933269778225e+00 -1.089806832563208761e-01
6.258027408051739293e+00 -4.832620455827448813e-01
6.264316882833701250e+00 -7.830510109101718186e-01
6.270606357615662318e+00 -9.621366284195294050e-01
6.276895832397624275e+00 -9.929137570942251356e-01
6.283185307179586232e+00 -8.706382584100296196e-01
