x, Amplitude
3.591290100500043714e+00 -9.768878753614916866e-01
3.597579575282005226e+00 -9.883913906334728106e-01
3.603869050063966739e+00 -9.959863660391040652e-01
3.610158524845928252e+00 -9.996427676622298142e-01
3.616447999627889764e+00 -9.993461364619808940e-01
3.622737474409851277e+00 -9.950976454502664659e-01
3.629026949191812790e+00 -9.869140950531611889e-01
3.635316423973774302e+00 -9.748278466745350368e-01
3.641605898755735815e+00 -9.588866947246517114e-01
3.647895373537697328e+00 -9.391536776197686454e-01
3.654184848319658840e+00 -9.157068285001713770e-01
3.660474323101620353e+00 -8.886388666523598046e-01
3.666763797883582310e+00 -8.580568308556898449e-01
3.673053272665543822e+00 -8.240816561033647014e-01
3.679342747447505335e+00 -7.868476953715921596e-01
3.685632222229466848e+00 -7.465021883280563708e-01
3.691921697011428360e+00 -7.032046790806856240e-01
3.698211171793389873e+00 -6.571263852691926477e-01
3.704500646575351386e+00 -6.084495209942181182e-01
3.710790121357312898e+00 -5.573665762616457631e-01
3.717079596139274411e+00 -5.040795557913310132e-01
3.723369070921235924e+00 -4.487991802004651087e-01
3.729658545703197436e+00 -3.917440527204031353e-01
3.735948020485158949e+00 -3.331397947420596806e-01
3.742237495267120462e+00 -2.732181536084709039e-01
3.748526970049082419e+00 -2.122160861825090339e-01
3.754816444831043931e+00 -1.503748218139408510e-01
3.761105919613005444e+00 -8.793890841106133394e-02
3.767395394394966956e+00 -2.515524538937895238e-02
3.773684869176928469e+00 3.772789267871105856e-02
3.779974343958889982e+00 1.004618378521659333e-01
3.786263818740851494e+00 1.627985121650893374e-01
3.792553293522813007e+00 2.244914086375716655e-01
3.798842768304774520e+00 2.852965660740459652e-01
3.805132243086736032e+00 3.449735337945839531e-01
3.811421717868697545e+00 4.032863224839785543e-01
3.817711192650659058e+00 4.600043373986057449e-01
3.824000667432621015e+00 5.149032902408110512e-01
3.830290142214582527e+00 5.677660860947038035e-01
3.836579616996544040e+00 6.183836819162147336e-01
3.842869091778505553e+00 6.665559131823691752e-01
3.849158566560467065e+00 7.120922854310256511e-01
3.855448041342428578e+00 7.548127275607970921e-01
3.861737516124390091e+00 7.945483039124401348e-01
3.868026990906351603e+00 8.311418823156926372e-01
3.874316465688313116e+00 8.644487554598625501e-01
3.880605940470274628e+00 8.943372131310237672e-01
3.886895415252236141e+00 9.206890630528616892e-01
3.893184890034197654e+00 9.434000982715790018e-01
3.899474364816159166e+00 9.623805092366308767e-01
3.905763839598121123e+00 9.775552389476864779e-01
3.912053314380082636e+00 9.888642797634354942e-01
3.918342789162044149e+00 9.962629106985539940e-01
3.924632263944005661e+00 9.997218742703887218e-01
3.930921738725967174e+00 9.992274921960795364e-01
3.937211213507928687e+00 9.947817194825859799e-01
3.943500688289890199e+00 9.864021366957149706e-01
3.949790163071851712e+00 9.741218804387374863e-01
3.956079637853813225e+00 9.579895123154912318e-01
3.962369112635774737e+00 9.380688268961673293e-01
3.968658587417736250e+00 9.144385994451686983e-01
3.974948062199697763e+00 8.871922744086054857e-01
3.981237536981659275e+00 8.564375958933491129e-01
3.987527011763621232e+00 8.222961815988106826e-01
3.993816486545582745e+00 7.849030418864076930e-01
4.000105961327544257e+00 7.444060458884196319e-01
4.006395436109505326e+00 7.009653367676003111e-01
4.012684910891467283e+00 6.547526984397403771e-01
4.018974385673428351e+00 6.059508762635562595e-01
4.025263860455390308e+00 5.547528543841221405e-01
4.031553335237352265e+00 5.013610925876076374e-01
4.037842810019313333e+00 4.459867256850804651e-01
4.044132284801275290e+00 3.888487285913883040e-01
4.050421759583236359e+00 3.301730504008404399e-01
4.056711234365198315e+00 2.701917208837819606e-01
4.063000709147159384e+00 2.091419329375701630e-01
4.069290183929121341e+00 1.472651046201469693e-01
4.075579658711082409e+00 8.480592447551804636e-02
4.081869133493044366e+00 2.201138392623236059e-02
4.088158608275005435e+00 -4.087019944070376803e-02
4.094448083056967391e+00 -1.035901638322355989e-01
4.100737557838928460e+00 -1.659004865687067065e-01
4.107027032620890417e+00 -2.275547648760797848e-01
4.113316507402852373e+00 -2.883091902722231814e-01
4.119605982184813442e+00 -3.479235126942823997e-01
4.125895456966775399e+00 -4.061619905544682219e-01
4.132184931748736467e+00 -4.627943229672922265e-01
4.138474406530698424e+00 -5.175965604618754101e-01
4.144763881312659493e+00 -5.703519905778959842e-01
4.151053356094621449e+00 -6.208519948432417168e-01
4.157342830876582518e+00 -6.688968737443353740e-01
4.163632305658544475e+00 -7.142966364270200152e-01
4.169921780440505543e+00 -7.568717520049842440e-01
4.176211255222467500e+00 -7.964538595049288627e-01
4.182500730004428569e+00 -8.328864336407676427e-01
4.188790204786390525e+00 -8.660254037844354880e-01
4.195079679568352482e+00 -8.957397236852543410e-01
4.201369154350313551e+00 -9.219118896852230849e-01
4.207658629132275507e+00 -9.444384053808284607e-01
4.213948103914236576e+00 -9.632301908939114865e-01
4.220237578696198533e+00 -9.782129351332083944e-01
4.226527053478159601e+00 -9.893273896534920953e-01
4.232816528260121558e+00 -9.965296029503367681e-01
4.239106003042082627e+00 -9.997910942639259835e-01
4.245395477824044583e+00 -9.990989662046816377e-01
4.251684952606005652e+00 -9.944559557552784534e-01
4.257974427387967609e+00 -9.858804234473964589e-01
4.264263902169928677e+00 -9.734062807560043273e-01
4.270553376951890634e+00 -9.570828559982716977e-01
4.276842851733852591e+00 -9.369746992674377051e-01
4.283132326515813659e+00 -9.131613271729869252e-01
4.289421801297775616e+00 -8.857369083965284107e-01
4.295711276079736685e+00 -8.548098913069300808e-01
4.302000750861698641e+00 -8.205025751070896822e-01
4.308290225643659710e+00 -7.829506262084674484e-01
4.314579700425621667e+00 -7.423025417456111663e-01
4.320869175207582735e+00 -6.987190623523715782e-01
4.327158649989544692e+00 -6.523725365217922789e-01
4.333448124771505761e+00 -6.034462390634299789e-01
4.339737599553467717e+00 -5.521336463530767125e-01
4.346027074335428786e+00 -4.986376712410008349e-01
4.352316549117390743e+00 -4.431698606441321076e-01
4.358606023899352699e+00 -3.859495589953311212e-01
4.364895498681313768e+00 -3.272030408577769611e-01
4.371184973463275725e+00 -2.671626161345228012e-01
4.377474448245236793e+00 -2.060657114116970223e-01
4.383763923027198750e+00 -1.441539310679587627e-01
4.390053397809159819e+00 -8.167210186321011145e-02
4.396342872591121775e+00 -1.886730478447358472e-02
4.402632347373082844e+00 4.401210202237216401e-02
4.408921822155044801e+00 1.067174653713535148e-01
4.415211296937005869e+00 1.690008203218407445e-01
4.421500771718967826e+00 2.306158707424359466e-01
4.427790246500929783e+00 2.913189632755469605e-01
4.434079721282890851e+00 3.508700508513274419e-01
4.440369196064852808e+00 4.090336419407466506e-01
4.446658670846813877e+00 4.655797317939551760e-01
4.452948145628775833e+00 5.202847119815744437e-01
4.459237620410736902e+00 5.729322546420131390e-01
4.465527095192698859e+00 6.233141679382134814e-01
4.471816569974659927e+00 6.712312193408974670e-01
4.478106044756621884e+00 7.164939234827810699e-01
4.484395519538582953e+00 7.589232914680849040e-01
4.490684994320544909e+00 7.983515386744046705e-01
4.496974469102505978e+00 8.346227482478106863e-01
4.503263943884467935e+00 8.675934876676008045e-01
4.509553418666429891e+00 8.971333759423123499e-01
4.515842893448390960e+00 9.231255991943096983e-01
4.522132368230352917e+00 9.454673725938624873e-01
4.528421843012313985e+00 9.640703468161491152e-01
4.534711317794275942e+00 9.788609574138611436e-01
4.541000792576237011e+00 9.897807157237827891e-01
4.547290267358198967e+00 9.967864401570342148e-01
4.553579742140160036e+00 9.998504269583002868e-01
4.559869216922121993e+00 9.989605597588273600e-01
4.566158691704083061e+00 9.941203574899403206e-01
4.572448166486045018e+00 9.853489604676174407e-01
4.578737641268006087e+00 9.726810547031621290e-01
4.585027116049968043e+00 9.561667347392522887e-01
4.591316590831930000e+00 9.358713055538122605e-01
4.597606065613891069e+00 9.118750243150351986e-01
4.603895540395853025e+00 8.842727830087775409e-01
4.610185015177814094e+00 8.531737331933978430e-01
4.616474489959776051e+00 8.187008543658271797e-01
4.622763964741737119e+00 7.809904676459228368e-01
4.629053439523699076e+00 7.401916967019465110e-01
4.635342914305660145e+00 6.964658780492271051e-01
4.641632389087622101e+00 6.499859230536492172e-01
4.647921863869583170e+00 6.009356341631280074e-01
4.654211338651545127e+00 5.495089780708080074e-01
4.660500813433506195e+00 4.959093186843941403e-01
4.666790288215468152e+00 4.403486129346268485e-01
4.673079762997430109e+00 3.830465726031651030e-01
4.679369237779391177e+00 3.242297954843778585e-01
4.685658712561353134e+00 2.641308693166093957e-01
4.691948187343314203e+00 2.029874520267674343e-01
4.698237662125276159e+00 1.410413319249214648e-01
4.704527136907237228e+00 7.853747156567476850e-02
4.710816611689199185e+00 1.572303905704208055e-02
4.717106086471160253e+00 -4.715356935230157615e-02
4.723395561253122210e+00 -1.098437115424929361e-01
4.729685036035083279e+00 -1.720994827641590397e-01
4.735974510817045235e+00 -2.336746959642465593e-01
4.742263985599006304e+00 -2.943258553192731330e-01
4.748553460380968261e+00 -3.538131191263340636e-01
4.754842935162930218e+00 -4.119012482439918799e-01
4.761132409944891286e+00 -4.683605363326570625e-01
4.767421884726853243e+00 -5.229677182158025683e-01
4.773711359508814311e+00 -5.755068527698876668e-01
4.780000834290776268e+00 -6.257701768518013630e-01
4.786290309072737337e+00 -6.735589268868593660e-01
4.792579783854699293e+00 -7.186841248685350569e-01
4.798869258636660362e+00 -7.609673256616624748e-01
4.805158733418622319e+00 -8.002413226540298075e-01
4.811448208200583387e+00 -8.363508089657724076e-01
4.817737682982545344e+00 -8.691529916019975488e-01
4.824027157764506413e+00 -8.985181561198616329e-01
4.830316632546468369e+00 -9.243301795773077867e-01
4.836606107328430326e+00 -9.464869897348510142e-01
4.842895582110391395e+00 -9.649009686947369602e-01
4.849185056892353352e+00 -9.794992993811157955e-01
4.855474531674314420e+00 -9.902242534911975813e-01
4.861764006456276377e+00 -9.970334197786899777e-01
4.868053481238237445e+00 -9.998998717667487712e-01
4.874342956020199402e+00 -9.988122742272692589e-01
4.880632430802160471e+00 -9.937749280054255507e-01
4.886921905584122428e+00 -9.848077530122081313e-01
4.893211380366083496e+00 -9.719462094522360873e-01
4.899500855148045453e+00 -9.552411575982887593e-01
4.905790329930006521e+00 -9.347586566671544084e-01
4.912079804711968478e+00 -9.105797035920377702e-01
4.918369279493930435e+00 -8.827999127246202171e-01
4.924658754275891503e+00 -8.515291377333135125e-01
4.930948229057853460e+00 -8.168910371929054559e-01
4.937237703839814529e+00 -7.790225855834975732e-01
4.943527178621776486e+00 -7.380735316323383532e-01
4.949816653403737554e+00 -6.942058061407291314e-01
4.956106128185699511e+00 -6.475928816373979213e-01
4.962395602967660579e+00 -5.984190863909333302e-01
4.968685077749622536e+00 -5.468788754936307894e-01
4.974974552531583605e+00 -4.931760618994804890e-01
4.981264027313545562e+00 -4.375230104569070022e-01
4.987553502095506630e+00 -3.801397981236022683e-01
4.993842976877468587e+00 -3.212533436841522594e-01
5.000132451659430544e+00 -2.610965104120861469e-01
5.006421926441391612e+00 -1.999071852248123782e-01
5.012711401223353569e+00 -1.379273379726573823e-01
5.019000876005314637e+00 -7.540206458240844567e-02
5.025290350787276594e+00 -1.257861783874383507e-02
5.031579825569237663e+00 5.029457036336040104e-02
5.037869300351199620e+00 1.129688714290711382e-01
5.044158775133160688e+00 1.751964432518643422e-01
5.050448249915122645e+00 2.367312102916722394e-01
5.056737724697083713e+00 2.973298366671620618e-01
5.063027199479045670e+00 3.567526884142255272e-01
5.069316674261006739e+00 4.147647811053982170e-01
5.075606149042968696e+00 4.711367090830129167e-01
5.081895623824930652e+00 5.256455526313194015e-01
5.088185098606891721e+00 5.780757595003670479e-01
5.094474573388853678e+00 6.282199972956419298e-01
5.100764048170814746e+00 6.758799733626765782e-01
5.107053522952776703e+00 7.208672189245806106e-01
5.113342997734737772e+00 7.630038343715211946e-01
5.119632472516699728e+00 8.021231927550405150e-01
5.125921947298660797e+00 8.380705987052218253e-01
5.132211422080622754e+00 8.707039001651253329e-01
5.138500896862583822e+00 8.998940505233149478e-01
5.144790371644545779e+00 9.255256189216767293e-01
5.151079846426506847e+00 9.474972467204254567e-01
5.157369321208468804e+00 9.657220483153540203e-01
5.163658795990430761e+00 9.801279547221755095e-01
5.169948270772391830e+00 9.906579985694305979e-01
5.176237745554353786e+00 9.972705393728323875e-01
5.182527220336314855e+00 9.999394282002935785e-01
5.188816695118276812e+00 9.986541110764566298e-01
5.195106169900237880e+00 9.934196707178113428e-01
5.201395644682199837e+00 9.842568064333689914e-01
5.207685119464160906e+00 9.712017522703791927e-01
5.213974594246122862e+00 9.543061337287490620e-01
5.220264069028083931e+00 9.336367636108501289e-01
5.226553543810045888e+00 9.092753778138913390e-01
5.232843018592006956e+00 8.813183121098117079e-01
5.239132493373968913e+00 8.498761211906895596e-01
5.245421968155930870e+00 8.150731414862633084e-01
5.251711442937891938e+00 7.770469994822915005e-01
5.258000917719853895e+00 7.359480674841039072e-01
5.264290392501814964e+00 6.919388689775540779e-01
5.270579867283776920e+00 6.451934359386931606e-01
5.276869342065737989e+00 5.958966206339055827e-01
5.283158816847699946e+00 5.442433646315838480e-01
5.289448291629661014e+00 4.904379279164281513e-01
5.295737766411622971e+00 4.346930811543998074e-01
5.302027241193584040e+00 3.772292643027770342e-01
5.308316715975545996e+00 3.182737148923119874e-01
5.314606190757507953e+00 2.580595694288497222e-01
5.320895665539469022e+00 1.968249414677148423e-01
5.327185140321430978e+00 1.348119800065826768e-01
5.333474615103392047e+00 7.226591192059553248e-02
5.339764089885354004e+00 9.434072225901226488e-03
5.346053564667315072e+00 -5.343507399304994743e-02
5.352343039449277029e+00 -1.160929141252268482e-01
5.358632514231238098e+00 -1.782916711579696223e-01
5.364921989013200054e+00 -2.397853834977337062e-01
5.371211463795161123e+00 -3.003308776117453727e-01
5.377500938577123080e+00 -3.596887296445279159e-01
5.383790413359084148e+00 -4.176242122064566242e-01
5.390079888141046105e+00 -4.739082225904367451e-01
5.396369362923008062e+00 -5.283181887460487447e-01
5.402658837704969130e+00 -5.806389494286005037e-01
5.408948312486931087e+00 -6.306636050425554751e-01
5.415237787268892156e+00 -6.781943358146625966e-01
5.421527262050854112e+00 -7.230431840615085815e-01
5.427816736832815181e+00 -7.650327974578873258e-01
5.434106211614777138e+00 -8.039971303669363190e-01
5.440395686396738206e+00 -8.397821004585341864e-01
5.446685161178700163e+00 -8.722461980194833320e-01
5.452974635960661232e+00 -9.012610455459407754e-01
5.459264110742623188e+00 -9.267119054052831428e-01
5.465553585524584257e+00 -9.484981335597926222e-01
5.471843060306546214e+00 -9.665335775580403688e-01
5.478132535088508170e+00 -9.807469172200397045e-01
5.484422009870469239e+00 -9.910819466690192758e-01
5.490711484652431196e+00 -9.974977965944993308e-01
5.497000959434392264e+00 -9.999690958677468489e-01
5.503290434216354221e+00 -9.984860718705227400e-01
5.509579908998315290e+00 -9.930545891403685932e-01
5.515869383780277246e+00 -9.836961261796107747e-01
5.522158858562238315e+00 -9.704476905197986225e-01
5.528448333344200272e+00 -9.533616723774300805e-01
5.534737808126161340e+00 -9.325056374797120462e-01
5.541027282908123297e+00 -9.079620598795468123e-01
5.547316757690084366e+00 -8.798279958164348935e-01
5.553606232472046322e+00 -8.482146999128064024e-01
5.559895707254008279e+00 -8.132471852237349585e-01
5.566185182035969348e+00 -7.750637288796057289e-01
5.572474656817931304e+00 -7.338153252767294354e-01
5.578764131599892373e+00 -6.896650889782658389e-01
5.585053606381854330e+00 -6.427876096865403621e-01
5.591343081163815398e+00 -5.933682618376295848e-01
5.597632555945777355e+00 -5.416024715481903007e-01
5.603922030727738424e+00 -4.876949438136436443e-01
5.610211505509700380e+00 -4.318588530133031234e-01
5.616500980291661449e+00 -3.743149999240275583e-01
5.622790455073623406e+00 -3.152909385755074956e-01
5.629079929855584474e+00 -2.550200764003184850e-01
5.635369404637546431e+00 -1.937407512369017926e-01
5.641658879419508388e+00 -1.316952888356237306e-01
5.647948354201469456e+00 -6.912904459479476960e-02
5.654237828983431413e+00 -6.289433316066811268e-03
5.660527303765392482e+00 5.657504918378318537e-02
5.666816778547354438e+00 1.192158087361682994e-01
5.673106253329315507e+00 1.813851358726430996e-01
5.679395728111277464e+00 2.428371853785832590e-01
5.685685202893238532e+00 3.033289484746199416e-01
5.691974677675200489e+00 3.626212137816641756e-01
5.698264152457161558e+00 4.204795132692089044e-01
5.704553627239123514e+00 4.766750494464195298e-01
5.710843102021084583e+00 5.309856001293101757e-01
5.717132576803046540e+00 5.831963972062669255e-01
5.723422051585008496e+00 6.331009759268183545e-01
5.729711526366969565e+00 6.805019913552473598e-01
5.736001001148931522e+00 7.252119987603954376e-01
5.742290475930892590e+00 7.670541948555950063e-01
5.748579950712854547e+00 8.058631169576681019e-01
5.754869425494815616e+00 8.414852973000476188e-01
5.761158900276777572e+00 8.737798699127247160e-01
5.767448375058738641e+00 9.026191276690294085e-01
5.773737849840700598e+00 9.278890272965067965e-01
5.780027324622661666e+00 9.494896403548103159e-01
5.786316799404623623e+00 9.673355483972887470e-01
5.792606274186584692e+00 9.813561807535577941e-01
5.798895748968546648e+00 9.914960935973842204e-01
5.805185223750508605e+00 9.977151891962614538e-01
5.811474698532469674e+00 9.999888744757140513e-01
5.817764173314431631e+00 9.983081582712686197e-01
5.824053648096392699e+00 9.926796868835213727e-01
5.830343122878354656e+00 9.831257177957052340e-01
5.836632597660315724e+00 9.696840316576896823e-01
5.842922072442277681e+00 9.524077828844527138e-01
5.849211547224238750e+00 9.313652894598568599e-01
5.855501022006200706e+00 9.066397627768907341e-01
5.861790496788161775e+00 8.783289785827750329e-01
5.868079971570123732e+00 8.465448903300617500e-01
5.874369446352084800e+00 8.114131864628729707e-01
5.880658921134046757e+00 7.730727933887229231e-01
5.886948395916008714e+00 7.316753261016811782e-01
5.893237870697969782e+00 6.873844886291154976e-01
5.899527345479931739e+00 6.403754266730283806e-01
5.905816820261892808e+00 5.908340350059629875e-01
5.912106295043854765e+00 5.389562223602181179e-01
5.918395769825815833e+00 4.849471367174983394e-01
5.924685244607777790e+00 4.290203540623273026e-01
5.930974719389738858e+00 3.713970338075783806e-01
5.937264194171700815e+00 3.123050442314960762e-01
5.943553668953661884e+00 2.519780613851348439e-01
5.949843143735623840e+00 1.906546450330703635e-01
5.956132618517584909e+00 1.285772952818775294e-01
5.962422093299546866e+00 6.599149362662533325e-02
5.968711568081508823e+00 3.144732207737115180e-03
5.975001042863469891e+00 -5.971446488319902962e-02
5.981290517645431848e+00 -1.223375243784575184e-01
5.987579992427392916e+00 -1.844768068034827180e-01
5.993869467209354873e+00 -2.458865857538447275e-01
6.000158941991315942e+00 -3.063240196067751331e-01
6.006448416773277899e+00 -3.655501118252146853e-01
6.012737891555238967e+00 -4.233306560565274768e-01
6.019027366337200924e+00 -4.794371622888066176e-01
6.025316841119161992e+00 -5.336477604021166998e-01
6.031606315901123949e+00 -5.857480775418315577e-01
6.037895790683085906e+00 -6.355320858443852527e-01
6.044185265465046974e+00 -6.828029171631827543e-01
6.050474740247008931e+00 -7.273736415730456262e-01
6.056764215028970000e+00 -7.690680065743119576e-01
6.063053689810931957e+00 -8.077211340738048584e-01
6.069343164592893025e+00 -8.431801723862188958e-01
6.075632639374854982e+00 -8.753049006778118590e-01
6.081922114156816050e+00 -9.039682834620137442e-01
6.088211588938778007e+00 -9.290569729543596278e-01
6.094501063720739076e+00 -9.504717573001080222e-01
6.100790538502701033e+00 -9.681279529021169505e-01
6.107080013284662101e+00 -9.819557392975046817e-01
6.113369488066624058e+00 -9.919004352588760565e-01
6.119658962848586015e+00 -9.979227150282431458e-01
6.125948437630547083e+00 -9.999987638285974256e-01
6.132237912412509040e+00 -9.981203720381462974e-01
6.138527387194470109e+00 -9.922949676548141751e-01
6.144816861976432065e+00 -9.825455869226290551e-01
6.151106336758393134e+00 -9.689107832361520956e-01
6.157395811540355091e+00 -9.514444746831784983e-01
6.163685286322316159e+00 -9.302157308286076454e-01
6.169974761104278116e+00 -9.053084995825988468e-01
6.176264235886239184e+00 -8.768212752331573379e-01
6.182553710668201141e+00 -8.448667089558199450e-01
6.188843185450162210e+00 -8.095711633407521868e-01
6.195132660232124167e+00 -7.710742126987265577e-01
6.201422135014086123e+00 -7.295280911221924125e-01
6.207711609796047192e+00 -6.850970904837873077e-01
6.214001084578009149e+00 -6.379569107531155581e-01
6.220290559359970217e+00 -5.882939652008114528e-01
6.226580034141932174e+00 -5.363046432373855810e-01
6.232869508923893243e+00 -4.821945338020536265e-01
6.239158983705855199e+00 -4.261776123724376752e-01
6.245448458487816268e+00 -3.684753948102617582e-01
6.251737933269778225e+00 -3.093160613888704114e-01
6.258027408051739293e+00 -2.489335544669029621e-01
6.264316882833701250e+00 -1.875666533758446053e-01
6.270606357615662318e+00 -1.254580301803065734e-01
6.276895832397624275e+00 -6.285329004448847456e-02
6.283185307179586232e+00 -2.449293598294706513e-15
