x, y
3.591290100500043714e+00 8.346227482477960313e-01
3.597579575282005226e+00 9.989605597588292474e-01
3.603869050063966739e+00 7.809904676459438200e-01
3.610158524845928252e+00 2.641308693166486421e-01
3.616447999627889764e+00 -3.538131191262959829e-01
3.622737474409851277e+00 -8.363508089657500921e-01
3.629026949191812790e+00 -9.988122742272715904e-01
3.635316423973774302e+00 -7.790225855835231084e-01
3.641605898755735815e+00 -2.610965104121391045e-01
3.647895373537697328e+00 3.567526884141808963e-01
3.654184848319658840e+00 8.380705987051958461e-01
3.660474323101620353e+00 9.986541110764595164e-01
3.666763797883582310e+00 7.770469994822902793e-01
3.673053272665543822e+00 2.580595694288547182e-01
3.679342747447505335e+00 -3.596887296445297477e-01
3.685632222229466848e+00 -8.397821004585352966e-01
3.691921697011428360e+00 -9.984860718705229621e-01
3.698211171793389873e+00 -7.750637288796090596e-01
3.704500646575351386e+00 -2.550200764003234255e-01
3.710790121357312898e+00 3.626212137816527403e-01
3.717079596139274411e+00 8.414852973000103153e-01
3.723369070921235924e+00 9.983081582712726165e-01
3.729658545703197436e+00 7.730727933887667769e-01
3.735948020485158949e+00 2.519780613852017348e-01
3.742237495267120462e+00 -3.655501118251437420e-01
3.748526970049082419e+00 -8.431801723862085707e-01
3.754816444831043931e+00 -9.981203720381479627e-01
3.761105919613005444e+00 -7.710742126987433220e-01
3.767395394394966956e+00 -2.489335544669217248e-01
3.773684869176928469e+00 3.684753948102194032e-01
3.779974343958889982e+00 8.448667089557992949e-01
3.786263818740851494e+00 9.979227150282455883e-01
3.792553293522813007e+00 7.690680065743411564e-01
3.798842768304774520e+00 2.458865857538888866e-01
3.805132243086736032e+00 -3.713970338075294753e-01
3.811421717868697545e+00 -8.465448903300374361e-01
3.817711192650659058e+00 -9.977151891962645625e-01
3.824000667432621015e+00 -7.670541948556287570e-01
3.830290142214582527e+00 -2.428371853786343570e-01
3.836579616996544040e+00 3.743149999239721581e-01
3.842869091778505553e+00 8.482146999127746501e-01
3.849158566560467065e+00 9.974977965945035496e-01
3.855448041342428578e+00 7.650327974579258505e-01
3.861737516124390091e+00 2.397853834977917431e-01
3.868026990906351603e+00 -3.772292643027150838e-01
3.874316465688313116e+00 -8.498761211906542545e-01
3.880605940470274628e+00 -9.972705393728373835e-01
3.886895415252236141e+00 -7.630038343715690452e-01
3.893184890034197654e+00 -2.367312102917441263e-01
3.899474364816159166e+00 3.801397981235338230e-01
3.905763839598121123e+00 8.515291377333045197e-01
3.912053314380082636e+00 9.970334197786913100e-01
3.918342789162044149e+00 7.609673256616782400e-01
3.924632263944005661e+00 2.336746959642701515e-01
3.930921738725967174e+00 -3.830465726031492268e-01
3.937211213507928687e+00 -8.531737331933815227e-01
3.943500688289890199e+00 -9.967864401570361021e-01
3.949790163071851712e+00 -7.589232914681053321e-01
3.956079637853813225e+00 -2.306158707424664500e-01
3.962369112635774737e+00 3.859495589953021999e-01
3.968658587417736250e+00 8.548098913069102078e-01
3.974948062199697763e+00 9.965296029503394326e-01
3.981237536981659275e+00 7.568717520050139980e-01
3.987527011763621232e+00 2.275547648761172548e-01
3.993816486545582745e+00 -3.888487285913528879e-01
4.000105961327544257e+00 -8.564375958933255761e-01
4.006395436109505326e+00 -9.962629106985628757e-01
4.012684910891467283e+00 -7.548127275608269571e-01
4.018974385673428351e+00 -2.244914086376714468e-01
4.025263860455390308e+00 3.917440527203546741e-01
4.031553335237352265e+00 8.580568308556919543e-01
4.037842810019313333e+00 9.959863660391088391e-01
4.044132284801275290e+00 7.527462384979513033e-01
4.050421759583236359e+00 2.214258323216111990e-01
4.056711234365198315e+00 -3.946355027494423684e-01
4.063000709147159384e+00 -8.596675801807160955e-01
4.069290183929121341e+00 -9.956999717068378830e-01
4.075579658711082409e+00 -7.506723052527642936e-01
4.081869133493044366e+00 -2.183580662446506782e-01
4.088158608275005435e+00 3.975230500838543013e-01
4.094448083056967391e+00 8.612698279391973744e-01
4.100737557838928460e+00 9.954037305340189823e-01
4.107027032620890417e+00 7.485909483350364768e-01
4.113316507402852373e+00 2.152881407451041618e-01
4.119605982184813442e+00 -4.004066661677371797e-01
4.125895456966775399e+00 -8.628635582859222053e-01
4.132184931748736467e+00 -9.950976454502735713e-01
4.138474406530698424e+00 -7.465021883280661408e-01
4.144763881312659493e+00 -2.122160861825858891e-01
4.151053356094621449e+00 4.032863224839586258e-01
4.157342830876582518e+00 8.644487554598230261e-01
4.163632305658544475e+00 9.947817194825882003e-01
4.169921780440505543e+00 7.444060458884769194e-01
4.176211255222467500e+00 2.091419329375984182e-01
4.182500730004428569e+00 -4.061619905543898401e-01
4.188790204786390525e+00 -8.660254037844210551e-01
4.195079679568352482e+00 -9.944559557552754558e-01
4.201369154350313551e+00 -7.423025417456352582e-01
4.207658629132275507e+00 -2.060657114116766220e-01
4.213948103914236576e+00 4.090336419407072932e-01
4.220237578696198533e+00 8.675934876675793772e-01
4.226527053478159601e+00 9.941203574899442064e-01
4.232816528260121558e+00 7.401916967019754878e-01
4.239106003042082627e+00 2.029874520268096505e-01
4.245395477824044583e+00 -4.119012482439460832e-01
4.251684952606005652e+00 -8.691529916019726798e-01
4.257974427387967609e+00 -9.937749280054303247e-01
4.264263902169928677e+00 -7.380735316324154027e-01
4.270553376951890634e+00 -1.999071852248615888e-01
4.276842851733852591e+00 4.147647811054042122e-01
4.283132326515813659e+00 8.707039001650972443e-01
4.289421801297775616e+00 9.934196707178114538e-01
4.295711276079736685e+00 7.359480674841475389e-01
4.302000750861698641e+00 1.968249414677153419e-01
4.308290225643659710e+00 -4.176242122064044993e-01
4.314579700425621667e+00 -8.722461980194796682e-01
4.320869175207582735e+00 -9.930545891403761427e-01
4.327158649989544692e+00 -7.338153252767393164e-01
4.333448124771505761e+00 -1.937407512369719587e-01
4.339737599553467717e+00 4.204795132691955817e-01
4.346027074335428786e+00 8.737798699126899660e-01
4.352316549117390743e+00 9.926796868835231491e-01
4.358606023899352699e+00 7.316753261016960552e-01
4.364895498681313768e+00 1.906546450331475517e-01
4.371184973463275725e+00 -4.233306560565077703e-01
4.377474448245236793e+00 -8.753049006777703367e-01
4.383763923027198750e+00 -9.922949676548177278e-01
4.390053397809159819e+00 -7.295280911222511433e-01
4.396342872591121775e+00 -1.875666533758729992e-01
4.402632347373082844e+00 4.261776123723492460e-01
4.408921822155044801e+00 8.768212752331342452e-01
4.415211296937005869e+00 9.919004352588893791e-01
4.421500771718967826e+00 7.273736415730785998e-01
4.427790246500929783e+00 1.844768068034810249e-01
4.434079721282890851e+00 -4.290203540622838929e-01
4.440369196064852808e+00 -8.783289785827724794e-01
4.446658670846813877e+00 -9.914960935973913259e-01
4.452948145628775833e+00 -7.252119987603942164e-01
4.459237620410736902e+00 -1.813851358727043006e-01
4.465527095192698859e+00 4.318588530132982384e-01
4.471816569974659927e+00 8.798279958164020309e-01
4.478106044756621884e+00 9.910819466690199420e-01
4.484395519538582953e+00 7.230431840615515471e-01
4.490684994320544909e+00 1.782916711580378455e-01
4.496974469102505978e+00 -4.346930811543373574e-01
4.503263943884467935e+00 -8.813183121097756256e-01
4.509553418666429891e+00 -9.906579985694332624e-01
4.515842893448390960e+00 -7.208672189246335682e-01
4.522132368230352917e+00 -1.751964432518836323e-01
4.528421843012313985e+00 4.375230104568382239e-01
4.534711317794275942e+00 8.827999127246110023e-01
4.541000792576237011e+00 9.902242534912092387e-01
4.547290267358198967e+00 7.186841248685535977e-01
4.553579742140160036e+00 1.720994827642483294e-01
4.559869216922121993e+00 -4.403486129345964839e-01
4.566158691704083061e+00 -8.842727830087384611e-01
4.572448166486045018e+00 -9.897807157237875630e-01
4.578737641268006087e+00 -7.164939234828443526e-01
4.585027116049968043e+00 -1.690008203218810734e-01
4.591316590831930000e+00 4.431698606440954147e-01
4.597606065613891069e+00 8.857369083965126455e-01
4.603895540395853025e+00 9.893273896534990897e-01
4.610185015177814094e+00 7.142966364270486590e-01
4.616474489959776051e+00 1.659004865687540575e-01
4.622763964741737119e+00 -4.459867256850374995e-01
4.629053439523699076e+00 -8.871922744085833923e-01
4.635342914305660145e+00 -9.888642797634511483e-01
4.641632389087622101e+00 -7.120922854310594019e-01
4.647921863869583170e+00 -1.627985121651998324e-01
4.654211338651545127e+00 4.487991802004158703e-01
4.660500813433506195e+00 8.886388666523051816e-01
4.666790288215468152e+00 9.883913906334812483e-01
4.673079762997430109e+00 7.098808922944287447e-01
4.679369237779391177e+00 1.596949277876075490e-01
4.685658712561353134e+00 -4.516071963768916731e-01
4.691948187343314203e+00 -8.900766708218774692e-01
4.698237662125276159e+00 -9.879087269401791715e-01
4.704527136907237228e+00 -7.076624788865509830e-01
4.710816611689199185e+00 -1.565897641285683706e-01
4.717106086471160253e+00 4.544107464448156053e-01
4.723395561253122210e+00 8.915056726982774071e-01
4.729685036035083279e+00 9.874162934568004868e-01
4.735974510817045235e+00 7.054370671459657682e-01
4.742263985599006304e+00 1.534830518962918278e-01
4.748553460380968261e+00 -4.572098026790600844e-01
4.754842935162930218e+00 -8.929258581495580493e-01
4.761132409944891286e+00 -9.869140950531731793e-01
4.767421884726853243e+00 -7.032046790807028325e-01
4.773711359508814311e+00 -1.503748218140210091e-01
4.780000834290776268e+00 4.600043373985842066e-01
4.786290309072737337e+00 8.943372131309874629e-01
4.792579783854699293e+00 9.864021366957200776e-01
4.798869258636660362e+00 7.009653367676632607e-01
4.805158733418622319e+00 1.472651046201779723e-01
4.811448208200583387e+00 -4.627943229672140668e-01
4.817737682982545344e+00 -8.957397236852372435e-01
4.824027157764506413e+00 -9.858804234474124462e-01
4.830316632546468369e+00 -6.987190623523991118e-01
4.836606107328430326e+00 -1.441539310679476049e-01
4.842895582110391395e+00 4.655797317939148194e-01
4.849185056892353352e+00 8.971333759423173460e-01
4.855474531674314420e+00 9.853489604676252123e-01
4.861764006456276377e+00 6.964658780492598567e-01
4.868053481238237445e+00 1.410413319249735897e-01
4.874342956020199402e+00 -4.683605363326105442e-01
4.880632430802160471e+00 -8.985181561198416489e-01
4.886921905584122428e+00 -9.848077530122184564e-01
4.893211380366083496e+00 -6.942058061407671010e-01
4.899500855148045453e+00 -1.379273379727166127e-01
4.905790329930006521e+00 4.711367090829100546e-01
4.912079804711968478e+00 8.998940505232888576e-01
4.918369279493930435e+00 9.842568064333707678e-01
4.924658754275891503e+00 6.919388689775971546e-01
4.930948229057853460e+00 1.348119800065996632e-01
4.937237703839814529e+00 -4.739082225903778478e-01
4.943527178621776486e+00 -9.012610455459364456e-01
4.949816653403737554e+00 -9.836961261796240974e-01
4.956106128185699511e+00 -6.896650889782782734e-01
4.962395602967660579e+00 -1.316952888357041385e-01
4.968685077749622536e+00 4.766750494464044863e-01
4.974974552531583605e+00 9.026191276689975451e-01
4.981264027313545562e+00 9.831257177957096749e-01
4.987553502095506630e+00 6.873844886291744505e-01
4.993842976877468587e+00 1.285772952819015658e-01
5.000132451659430544e+00 -4.794371622887790840e-01
5.006421926441391612e+00 -9.039682834620004215e-01
5.012711401223353569e+00 -9.825455869226349392e-01
5.019000876005314637e+00 -6.850970904838101783e-01
5.025290350787276594e+00 -1.254580301803376874e-01
5.031579825569237663e+00 4.821945338019596461e-01
5.037869300351199620e+00 9.053084995825774195e-01
5.044158775133160688e+00 9.819557392975263310e-01
5.050448249915122645e+00 6.828029171632248318e-01
5.056737724697083713e+00 1.223375243785640304e-01
5.063027199479045670e+00 -4.849471367174417735e-01
5.069316674261006739e+00 -9.066397627768424394e-01
5.075606149042968696e+00 -9.813561807535702286e-01
5.081895623824930652e+00 -6.805019913552531330e-01
5.088185098606891721e+00 -1.192158087362325120e-01
5.094474573388853678e+00 4.876949438136305992e-01
5.100764048170814746e+00 9.079620598795197228e-01
5.107053522952776703e+00 9.807469172200411478e-01
5.113342997734737772e+00 6.781943358147153322e-01
5.119632472516699728e+00 1.160929141252416835e-01
5.125921947298660797e+00 -4.904379279163098571e-01
5.132211422080622754e+00 -9.092753778138585874e-01
5.138500896862583822e+00 -9.801279547222024879e-01
5.144790371644545779e+00 -6.758799733627346429e-01
5.151079846426506847e+00 -1.129688714292060026e-01
5.157369321208468804e+00 4.931760618994057155e-01
5.163658795990430761e+00 9.105797035920257798e-01
5.169948270772391830e+00 9.794992993811331150e-01
5.176237745554353786e+00 6.735589268868861224e-01
5.182527220336314855e+00 1.098437115425854732e-01
5.188816695118276812e+00 -4.959093186843626655e-01
5.195106169900237880e+00 -9.118750243149970069e-01
5.201395644682199837e+00 -9.788609574138684710e-01
5.207685119464160906e+00 -6.712312193409717409e-01
5.213974594246122862e+00 -1.067174653713966331e-01
5.220264069028083931e+00 4.986376712409077983e-01
5.226553543810045888e+00 9.131613271729663861e-01
5.232843018592006956e+00 9.782129351332291556e-01
5.239132493373968913e+00 6.688968737443728996e-01
5.245421968155930870e+00 1.035901638322292567e-01
5.251711442937891938e+00 -5.013610925875638946e-01
5.258000917719853895e+00 -9.144385994451683652e-01
5.264290392501814964e+00 -9.775552389476971360e-01
5.270579867283776920e+00 -6.665559131823697303e-01
5.276869342065737989e+00 -1.004618378522232069e-01
5.283158816847699946e+00 5.040795557913242408e-01
5.289448291629661014e+00 9.157068285001453978e-01
5.295737766411622971e+00 9.768878753614933519e-01
5.302027241193584040e+00 6.642083608056608135e-01
5.308316715975545996e+00 9.733251836831008363e-02
5.314606190757507953e+00 -5.067930339682155116e-01
5.320895665539469022e+00 -9.169660017960089560e-01
5.327185140321430978e+00 -9.762108509744447105e-01
5.333474615103392047e+00 -6.618542398298788987e-01
5.339764089885354004e+00 -9.420223632769905708e-02
5.346053564667315072e+00 5.095015002838576557e-01
5.352343039449277029e+00 9.182161068802436876e-01
5.358632514231238098e+00 9.755241724818684013e-01
5.364921989013200054e+00 6.594935735359561679e-01
5.371211463795161123e+00 9.107102268677902401e-02
5.377500938577123080e+00 -5.122049279530423993e-01
5.383790413359084148e+00 -9.194571313901495069e-01
5.390079888141046105e+00 -9.748278466745536885e-01
5.396369362923008062e+00 -6.571263852692127427e-01
5.402658837704969130e+00 -8.793890841115163670e-02
5.408948312486931087e+00 5.149032902407820744e-01
5.415237787268892156e+00 9.206890630528263841e-01
5.421527262050854112e+00 9.741218804387451469e-01
5.427816736832815181e+00 6.547526984398088779e-01
5.434106211614777138e+00 8.480592447555172775e-02
5.440395686396738206e+00 -5.175965604617916993e-01
5.446685161178700163e+00 -9.219118896852072087e-01
5.452974635960661232e+00 -9.734062807560267538e-01
5.459264110742623188e+00 -6.523725365218286942e-01
5.465553585524584257e+00 -8.167210186331462507e-02
5.471843060306546214e+00 5.202847119815334764e-01
5.478132535088508170e+00 9.231255991943130290e-01
5.484422009870469239e+00 9.726810547031732312e-01
5.490711484652431196e+00 6.499859230536479959e-01
5.497000959434392264e+00 7.853747156572972454e-02
5.503290434216354221e+00 -5.229677182157980164e-01
5.509579908998315290e+00 -9.243301795772840279e-01
5.515869383780277246e+00 -9.719462094522356432e-01
5.522158858562238315e+00 -6.475928816374453278e-01
5.528448333344200272e+00 -7.540206458241380250e-02
5.534737808126161340e+00 5.256455526312604487e-01
5.541027282908123297e+00 9.255256189216719553e-01
5.547316757690084366e+00 9.712017522703939587e-01
5.553606232472046322e+00 6.451934359387081486e-01
5.559895707254008279e+00 7.226591192055130397e-02
5.566185182035969348e+00 -5.283181887460320914e-01
5.572474656817931304e+00 -9.267119054052543881e-01
5.578764131599892373e+00 -9.704476905198032854e-01
5.585053606381854330e+00 -6.427876096866044220e-01
5.591343081163815398e+00 -6.912904459481432340e-02
5.597632555945777355e+00 5.309856001292453387e-01
5.603922030727738424e+00 9.278890272964969155e-01
5.610211505509700380e+00 9.696840316577101104e-01
5.616500980291661449e+00 6.403754266730543598e-01
5.622790455073623406e+00 6.599149362671578867e-02
5.629079929855584474e+00 -5.336477604019920218e-01
5.635369404637546431e+00 -9.290569729543260991e-01
5.641658879419508388e+00 -9.689107832361604222e-01
5.647948354201469456e+00 -6.379569107531908312e-01
5.654237828983431413e+00 -6.285329004452930302e-02
5.660527303765392482e+00 5.363046432372929884e-01
5.666816778547354438e+00 9.302157308285855519e-01
5.673106253329315507e+00 9.681279529021462604e-01
5.679395728111277464e+00 6.355320858444261090e-01
5.685685202893238532e+00 5.971446488332277786e-02
5.691974677675200489e+00 -5.389562223601676028e-01
5.698264152457161558e+00 -9.313652894598116738e-01
5.704553627239123514e+00 -9.673355483973058444e-01
5.710843102021084583e+00 -6.331009759269142778e-01
5.717132576803046540e+00 -5.657504918385729969e-02
5.723422051585008496e+00 5.416024715481816409e-01
5.729711526366969565e+00 9.325056374796827363e-01
5.736001001148931522e+00 9.665335775580448097e-01
5.742290475930892590e+00 6.306636050426130957e-01
5.748579950712854547e+00 5.343507399307440009e-02
5.754869425494815616e+00 -5.442433646315155693e-01
5.761158900276777572e+00 -9.336367636108388046e-01
5.767448375058738641e+00 -9.657220483153751145e-01
5.773737849840700598e+00 -6.282199972956610257e-01
5.780027324622661666e+00 -5.029457036344873316e-02
5.786316799404623623e+00 5.468788754936043661e-01
5.792606274186584692e+00 9.347586566671204356e-01
5.798895748968546648e+00 9.649009686947471742e-01
5.805185223750508605e+00 6.257701768517871521e-01
5.811474698532469674e+00 4.715356935234023272e-02
5.817764173314431631e+00 -5.495089780708231064e-01
5.824053648096392699e+00 -9.358713055537986047e-01
5.830343122878354656e+00 -9.640703468161461176e-01
5.836632597660315724e+00 -6.233141679382492306e-01
5.842922072442277681e+00 -4.401210202248181241e-02
5.849211547224238750e+00 5.521336463530326366e-01
5.855501022006200706e+00 9.369746992674018449e-01
5.861790496788161775e+00 9.632301908939256974e-01
5.868079971570123732e+00 6.208519948433277591e-01
5.874369446352084800e+00 4.087019944076374089e-02
5.880658921134046757e+00 -5.547528543840248849e-01
5.886948395916008714e+00 -9.380688268961465681e-01
5.893237870697969782e+00 -9.623805092366645164e-01
5.899527345479931739e+00 -6.183836819162619181e-01
5.905816820261892808e+00 -3.772789267883493863e-02
5.912106295043854765e+00 5.573665762615900299e-01
5.918395769825815833e+00 9.391536776197261238e-01
5.924685244607777790e+00 9.615213102471437123e-01
5.930974719389738858e+00 6.159092535672779922e-01
5.937264194171700815e+00 3.458521281188707552e-02
5.943553668953661884e+00 -5.599747861374889668e-01
5.949843143735623840e+00 -9.402292407097339044e-01
5.956132618517584909e+00 -9.606526024223577265e-01
5.962422093299546866e+00 -6.134287342667225085e-01
5.968711568081508823e+00 -3.144219091914235431e-02
5.975001042863469891e+00 5.625774582183706851e-01
5.981290517645431848e+00 9.412955055294947027e-01
5.987579992427392916e+00 9.597743943532126565e-01
5.993869467209354873e+00 6.109421485454457068e-01
6.000158941991315942e+00 2.829885808320545953e-02
6.006448416773277899e+00 -5.651745667653661487e-01
6.012737891555238967e+00 -9.423524615342881994e-01
6.019027366337200924e+00 -9.588866947246599270e-01
6.025316841119161992e+00 -6.084495209942920591e-01
6.031606315901123949e+00 -2.515524538941519422e-02
6.037895790683085906e+00 5.677660860947207899e-01
6.044185265465046974e+00 9.434000982715670114e-01
6.050474740247008931e+00 9.579895123154853476e-01
6.056764215028970000e+00 6.059508762635850143e-01
6.063053689810931957e+00 2.201138392621888179e-02
6.069343164592893025e+00 -5.703519905778604571e-01
6.075632639374854982e+00 -9.444384053808305701e-01
6.081922114156816050e+00 -9.570828559982863526e-01
6.088211588938778007e+00 -6.034462390634248719e-01
6.094501063720739076e+00 -1.886730478452404089e-02
6.100790538502701033e+00 5.729322546420183571e-01
6.107080013284662101e+00 9.454673725938437245e-01
6.113369488066624058e+00 9.561667347392858174e-01
6.119658962848586015e+00 6.009356341631740817e-01
6.125948437630547083e+00 1.572303905716358752e-02
6.132237912412509040e+00 -5.755068527698348202e-01
6.138527387194470109e+00 -9.464869897348117123e-01
6.144816861976432065e+00 -9.552411575983078551e-01
6.151106336758393134e+00 -5.984190863910306968e-01
6.157395811540355091e+00 -1.257861783881561273e-02
6.163685286322316159e+00 5.780757595002621319e-01
6.169974761104278116e+00 9.474972467204048066e-01
6.176264235886239184e+00 9.543061337287896961e-01
6.182553710668201141e+00 5.958966206339632032e-01
6.188843185450162210e+00 9.434072226036951253e-03
6.195132660232124167e+00 -5.806389494285362218e-01
6.201422135014086123e+00 -9.484981335597857388e-01
6.207711609796047192e+00 -9.533616723774560597e-01
6.214001084578009149e+00 -5.933682618376473483e-01
6.220290559359970217e+00 -6.289433316159907805e-03
6.226580034141932174e+00 5.831963972062432777e-01
6.232869508923893243e+00 9.494896403547833375e-01
6.239158983705855199e+00 9.524077828844638161e-01
6.245448458487816268e+00 5.908340350060380386e-01
6.251737933269778225e+00 3.144732207780475026e-03
6.258027408051739293e+00 -5.857480775417561736e-01
6.264316882833701250e+00 -9.504717573000966979e-01
6.270606357615662318e+00 -9.514444746832093625e-01
6.276895832397624275e+00 -5.882939652008465359e-01
6.283185307179586232e+00 3.928773447456943883e-15
